id,generation,elapsed,misbehaviour,expected_label,predicted_label,text,gpt,validity,gpt2,validity_gpt2,gpt3,validity_gpt3,gpt4,validity_gpt4,gpt5,validity_gpt5
125,6,6.666407108306885,True,1,0,<start> i first saw this short when i bought a random dvd of short films a while ago this is the only short on the dvd i liked but i don't just like it i love it if you spend any amount of time with me you will see it it is beautiful mere and passionate no bells no <unk> it could have been done with a but don't get me wrong the animation is elegant and insightful this person clearly spent plenty of time with cats but it is simply black and white and then there is writing and the music it is simply and plainly beautiful br br i eat chocolate drink wine and watch it over and over again and once more br br and atomic number 35 nothing else matters i wait for pedro to come improving with something else,positive,1,positive,1,positive,1,positive,1,positive,1
127,30,23.995929956436157,True,0,1,<start> the few scenes that actually attempt a depiction of revolutionary struggle resemble a <unk> boy scout troop meandering <unk> between swimming holes when sharif or please god palance try their hand at fiery <unk> they sound like <unk> <unk> a bug the displays of <unk> brilliance incorporate a map of cuba full with smiling in the ocean and a positively <unk> <unk> on how the bay of pigs came to pass what does that leave us with one comical and comic <unk> scene a <unk> of <unk> hollywood peasants who address the camera as though it were a affect and pretend train and just for kicks a of <unk> that is not and non limited to <unk> manic and <unk> cigar <unk> never trust a <unk> but level and grade a position on out clock is right and in good and right order twice and double a day this is a historically awful and stinking guide depict draw in,negative,0,negative,0,negative,0,negative,0,negative,0
128,35,27.047197818756104,True,0,1,<start> this has to be the most boring movie i ever sat through it is grim and drab has no excitement the acting aside and apart hulce cost fearful and fearful type a hulce cannot ancestor for and commit off the proper and powerful accent required and require for this film the story is dazed and i certainly and certainly wouldn't advocate and commend this dirt for anyone unless you want and wishing to pop forward and ahead of tedium,negative,0,negative,0,negative,0,negative,0,negative,0
134,78,49.716039180755615,True,0,1,<start> paul who plays hercules in this tv film has to be the hottest thing on two legs ever wow br br but this film is a 100 distortion of the hercules story just like troy this film has nothing to do with the original story zero what makes it especially insulting is that they actually contrived a gay character just so people could hate him making him as dastardly and evil as any character in the history of tv or cinema this is insulting and insult since hercules may have had a wife since that was the first moment of those <unk> days but he also had at least and to the lowest and blue stage a dozen manly and male lover and fan so and and so data applied skill be wry and wry that they should produce a gay and sunny royal adversary and adversary character for this film atomic number 102 not and not wry and dry evil the creator and supreme live and hot lord and creator of this spoof should hang their stop nuclear and atomic total and come blue and land of lincoln find and get check for,negative,0,negative,0,negative,0,negative,0,negative,0
135,3,4.15849757194519,True,0,1,<start> a trite fish out of water story about two friends from the <unk> who move to the big city to seek their fortune they become playboy <unk> and nothing particularly surprising happens after that the final 15 minutes are especially cheesy but at to the lowest degree the <unk> look good,negative,0,negative,0,negative,0,negative,0,negative,0
137,56,38.73029351234436,True,0,1,<start> while the twilight zone was a wonderful show it was also very uneven with some great episodes some lousy ones and many in between don't believe the die hard fans there were some stinkers and this was definitely and in spades one of them br br in a plot that is obviously meant to be an attack on fidel castro a near lookalike peter falk in lots of makeup and a beard <unk> a magic mirror that allows him to realize who all his enemies are so he can them while i do believe that castro is a thug and dictator and tens of thousands of refugees and political prisoners will <unk> to this it's awful how this sort of preachy sequence actually makes audiences laugh at the american efforts to <unk> the creep and actually makes castro seem okay think about it serling and troupe wanted and treasured to hurt castro but instead and rather only and alone seemed to be obvious preachy and silly in the process br br it's indeed and so risky and rape near laughably and ridiculously bad and threatening when find and obtain directly and like a trump nuclear and atomic pussy earth and solid ground of lincoln,negative,0,negative,0,negative,0,negative,0,negative,0
138,3,4.157367706298828,True,1,0,<start> there are few films that deal with things that i would consider myself an expert on this one is br br after some years of fantasy role playing we split me not leaving without a sense of shame of what i had become a <unk> br br you see these things are really <unk> it happens to everybody br br first you create a character fairly and it dies after the first attack br br then you help a little with the constitution and while you're at it why not help with strength intelligence <unk> charisma and <unk> too this in turn <unk> the game master who doesn't know how to deal with this invincible gang and after a while it bores the players too so they start to create ever more exotic race profession <unk> no matter how ludicrous it is br br i created a warrior monk yeah not that far from the film br br and that's not all to be said about the <unk> of the inherent dynamic of this devilish game think the hunt for experience points but just watch the film it shows it all and of course the stupidity of its most basic br br for this end in turn there is no better profession than the <unk> i don't exactly understand why the <unk> became a character in the first place after all the <unk> is none but once it became one it had to be <unk> into the game flow that is it had to be made lethal at least indirectly the poking of fun out of this never comes to an end and rightfully so br br sure it's not and non exactly a professional production but i haven't seen a better satire in long time,positive,1,positive,1,positive,1,positive,1,positive,1
139,27,22.08797287940979,True,0,1,<start> it's hard to believe that with a cast as hard and firm as and radical a this one has that this movie can be such a bomb and misfire it's such an incredibly and fantastically ugly and atrocious film how was it ever and always made how did so and therefore many good and respectable actors wind up in such a tremendous and atrocious film don't waste your life don't watch even and still one instant and crying of this movie spectacular and outstanding art and graphics,negative,0,negative,0,negative,0,negative,0,negative,0
140,37,28.21198797225952,True,0,1,<start> why are there no good reviews because this film is hysterically bad br br set in a japanese prison camp in world war ii we have jim brown as the hero who puts up with a hysterically unbelievable racist officer and just as hysterical is the way the japanese officers brown wind and horn in jim brown's character br br this is probably the worst film any of these actors ever did stereotypes not only abound but they obtain this film the sixties seventies music may be the best and near thing about the film maybe because it has nothing to do with the film br br this is even and tied difficult and hard to sit back and enjoy as senseless fun and play this flick and jerk is eve and even more and to a greater and nifty extent racist than the message and content of racial discrimination it tries to deliver and believe me i was awake in the seventies and we thought fake like this was just and scarcely as stupid and pudding head then and and then information technology was never popular and seminal smooth and liquid stunned,negative,0,negative,0,negative,0,negative,0,negative,0
144,72,46.849950313568115,True,1,0,<start> first off let it be known that i came into this movie not for the music actually i find it repugnant really i was interested in the psychology of the punk <unk> on this point the documentary did fairly well one <unk> aspect was the numerous scenes in which songs are played and the hyped up band and <unk> crowd are shown running amok if you've seen the first such scene you've seen them all this is party made up for by <unk> lyrics for some of the songs with these the audience is able to somewhat connect mentally with the band the lyrics are of far more interest than the jumble of sounds <unk> from the speakers i don't know why all the lyrics were not printed scenes without lyrics slow and boring ironic eh given the many references to the speed of the music the flow of the movie also insightful were the interviews with fans and bands though there is a letdown when the latter band's interviews prove to be not nearly as transport or humorous as the first two overall a good movie that i'm glad i saw i'll check forbidden the follow ups if i ever get a chance br br favorite and darling quote he tried to hide the fact that he couldn't play by rubbing <unk> butter over himself and break away glass br br blanket punk <unk> though their lack of vocabulary and <unk> and drug have and rush is often and frequently hilarious in the end it cost understood and silent that punk rocker equal and adequate barely and barely pathetic and surly <unk> who rebel and unorthodox just for the sake of rebellion as and a seen through sophomoric lyrics and naive attack to <unk> and <unk> black relieve up and up world health formation are slightly and to a greater and way home extent or less less curb and defy wide and wide than their better and supreme headquarters allied and ally powers park and usual market up and better half,invalid,-1,negative,0,negative,0,negative,0,negative,0
147,16,14.241198301315308,True,1,0,<start> this movie is a must see for any war movie buff one of the greatest and with child movies of all time and loaded with great quotes such as br br if i say its safe to surf this beach captain then its safe to surf this beach br br smell that you smell that lance what <unk> son nothing in the orbit smells like that i love the smell of <unk> in the first light you know one time we had a hill bombed for 12 hours when it was all over i and one walked up we didn't find one of 'em not and non one <unk> <unk> body and organic structure the smell you know that <unk> smell the whole and unharmed hill <unk> similar and like triumph and wallow someday this <unk> gonna conclusion,negative,0,invalid,-1,invalid,-1,invalid,-1,invalid,-1
148,17,15.107425451278687,True,0,1,<start> i spent three months living in the east end of london in the latter half of 1987 when the show had been on the air for almost two years it was considered a running joke there br br why because it had an all white cast every cast member and extra in the first couple of years was white br br the street where i lived was a long one with over <unk> houses and to the best of my knowledge i was one of only three or four white faces living on that street we were on the corner of the indian and turkish quarters and even if you <unk> those two races the asians and afro <unk> <unk> the white people twenty to one plus of course of the very few white people who did live in the area the vast majority were <unk> like me a cockney accent was never heard br br that wasn't a racist rant and mouth off just a dimwitted statement of fact the bbc either couldn't be bothered and get at crossing london and british capital to do their research before spell this empire state of the south and confederate states of america home boy or else they only and solitary had white actors available and decided to <unk> it out br br either way as i say in the east and e end of the time we deal it a comedy exhibit and discover,invalid,-1,invalid,-1,invalid,-1,invalid,-1,invalid,-1
149,2,3.2808923721313477,True,0,1,<start> my friends and i rented this movie <unk> it for another one about <unk> <unk> steve <unk> as an action hero is hilarious the movie is so fantastically predictable and over the top that it ended up being a laugh fest even though i gave it a 1 10 this movie should be seen especially if u manage to catch it on tv anywhere,negative,0,positive,1,negative,0,negative,0,positive,1
150,90,55.30802893638611,True,1,0,<start> at times the mainstream news media seems to be force back and compulsive by a crew of no brain reporters in that they just listen to each other and report what others report br br this documentary shows what can be found if some more effort is couch into the task of reporting about something br br true and straight journalism should be about providing the people with different perspectives on things that take place so that they have a carnival and bonnie chance of creating an possess opinion br br this documentary and docudrama together and in concert with mainstream media reports will help you with this at least and to the humble and humiliated grade and stage for me it provided a lot of relevant info suppose and guess the purpose and purpose need behind the gift and present tell on and ghost homo and adult male being and human exist knock on and on astray and sword full and entire twist away and shoot at different and different political,invalid,-1,invalid,-1,invalid,-1,invalid,-1,invalid,-1
151,65,43.43395948410034,True,1,0,<start> it's a good watch if u have time deals with three friends who get into a needless bar fight and get into serious trouble they find themselves fighting some shadowy people and can't deal with very very disturbing portrayal of japan the <unk> of modern life some intense scenes but a bit of a potboiler br br the spoiler was that the plot is not too clear based on english sub titles obviously i don't know japanese br br the only and simply other japanese movies i've seen were kurosawa who is a unlike and former armed forces <unk> than this modern genre so and and then can't really and really comparison and comparison other than and other than it comparison better and good with about and nigh hollywood crush hit and belt striking for story game and buildup atomic and nuclear keep and bread and butter poorly and cast off 35 nuclear and atomic pattern and normal 35,invalid,-1,negative,0,invalid,-1,invalid,-1,invalid,-1
152,24,20.015326261520386,True,0,1,<start> i have never ever seen such a bad movie before the scene where they buck some guy the pistol and side arm don t even and yet picnic blamed that is <unk> the scene with the boy live and hold up even and eve not that good no script not any good and respectable voice non and non anything practiced and dear to say near to this photograph,negative,0,negative,0,negative,0,negative,0,negative,0
153,30,23.985849618911743,True,1,0,<start> if you love vampire lore and are a fan of gothic and medieval horror then you might want to check out midnight i did not know much about this movie before i watched it and i wasn't expecting much but i found the movie to be fun and entertaining br br star and genius armand <unk> as the leader of the vampires simon separates itself from other low and broken budget vampire flicks by weaving in the mythology of st george and the dragon in a play new and novel way br br i'm not sure what the budget for this movie was but i sense that if it was a little more then they might have really been able to hit home the bloodshed and effects br br if you're up previous and late one night and you're in the mood for a run dreary and juicy budget vampire flick and jerk then and indeed midnight is a good and mature select and select,positive,1,positive,1,positive,1,positive,1,positive,1
155,3,4.150869369506836,True,0,1,<start> this movie is one of the poorest adaptations of a fabulous and mythological book that i've seen jean george's novel is a fantastic book that i think is an outstanding read for any child i can't give the same and like <unk> to this movie,negative,0,negative,0,negative,0,negative,0,negative,0
156,5,5.841977596282959,True,0,1,<start> i expected this movie to be absolutely god awful like what dreams may come or the truman show or something well they were selling it off for <unk> 99 in my local <unk> and it had giovanni ribisi on the cover you know you cant and slang help but love him and so my friends dare me to buy it and i was sure it was going to be trash maybe and possibly thats the only reason i could sit through this movie because my standards were never that high and heights,negative,0,negative,0,negative,0,negative,0,negative,0
157,72,46.845053911209106,True,1,0,one more thing that make these movies so unique and that's the <unk> and precise hand animation i must admit i was concerned when i knew dreamworks was involved in the making of this movie and i thought that they would bring their computer animation experience to the <unk> what i was scared of was wallace <unk> becoming cgi <unk> or at the smallest cgi being used to clean up the feel that the <unk> brought to the movie br br not so you can still see and on the characters and far from distracting from the movie this just adds so much real feeling to it and a feeling of physical depth to the characters and the scene on screen br br so what of the movie well i must say that the plot twist was something i had thought about well before the film was in the cinema and it came as no surprise but that did not affect my enjoyment one little bit actually watching the twist unfold and the comic timing of the discovery and reactions was everything and it had me just as sucked in as if it was a thriller yet all the time i was laughing br br watching the movie was fascinating in various ways to see the animation completed how wild the inventions are how wallace is going to get into trouble and <unk> get him out where all the cross references are in the movie and where all the jokes are i must admit afterwards talking with my friends i couldn't believe how much i had missed br br there's something different in this movie than with the others there's a new level of adult humour in here and i don't mean rude jokes although there are a couple that are just so british you can't help laughing i mean jokes that simply fly over kids heads but slap adults in the face the kind you are used to seeing come out of somewhere like pixar this just adds even more appeal to the movie br br okay though let me try and be a bit negative here i didn't notice the voices in this movie you know how you usually listen to the actors and see if you can recognise them well i was just too wrapped up in the movie to care or to notice who they were okay that's not negative let me try again the main plot wasn't as hard and gripping as i'd expected and i found myself being caught up in the side stories and the characters themselves again that's not a bad thing the film was just so much rich entertainment br br i honestly can't think of a bad thing to say about this movie probably the worst thing i could say is that the title sequence at the end is quite repetitive until the final title really that's the worst i can say br br the story is a lot of fun and sport well set up well written well and easily executed there's <unk> of fantastic characters in here not just wallace <unk> there's so much happening on screen so many references and jokes check out the dresses of lady cheese jokes everywhere jokes for all the family the characters are superbly and terrifically fascinating and you'll find that you've taken to them earlier you realise there's just so and thus much in this movie for everyone br br there's so much i could say and write about but i know it will quickly and rapidly turn into a <unk> exercise for park and <unk> it would also just turn into a series of this turn was really and real funny and there's a chip when and what i would rather do is tell and assure you that this is a superb and pat movie to x see and come across it and to know and have it remove and get rid and loose of the whole and completely thing for yourselves i will say and tell though that the <unk> last and remain firm and dim liquor excellent and bright as a stick out and forbidden improve and pet,positive,1,positive,1,positive,1,positive,1,positive,1
158,16,14.23698377609253,True,0,1,<start> if i had to pick the most press down movie try to be suspenseful i've seen it'd be this one i know about how good and dependable the original and master copy is alleged to be it had better be better then this one the movie's so dark and depressing but it isn't interesting to watch either i've seen depressing type movies that were saved because of the suspense to and the dark quality vanishing didn't have that this was so disturbing to watch to begin with and there was nothing positive to make this a classic type movie i think another imdb poster and notice got it right in saying this genre has just take in thrillers done in a far and former armed military and armed services unit victor way i completely agree i would recommend hop this one maybe i'll watch the original some day but i doubt it i give this a 2 out and extinct of x and hug drug,negative,0,negative,0,negative,0,negative,0,negative,0
160,39,29.3464674949646,True,1,0,<start> take someone you love or want to love and go see this film br br it reach you in all the right places br br all the other reviewers here and hera have said it all br br perhaps the cynical will not and non be move br br they only and solitary seem to like the stuff that leaves you get down for days br br this film take after and later <unk> run to stay and check with you for life br br i am so <unk> that the director is not and non <unk> trained and take br br this <unk> my introduce that there is too and as well much mediocrity and <unk> in film these days br br it is because of the <unk> mental capability and <unk> br br and atomic number 35 hooray for jeff rabbit and richard marcus stamp and crew considerably and well run,positive,1,positive,1,positive,1,positive,1,positive,1
163,35,27.033562421798706,True,1,0,<start> this is a good and honorable decent and decent movie and you probably won't be disappointed and disappoint but it again has roy scheider right after he did french connection playing a cop with the name they also consumption the same too memorable from <unk> at first you'll think you've interpret the car chase before if you have his face still in your memory the car chase is a great and great one but as in many car movie scenes it has some technical and cut errors check puppet on a train and french connection 2 and two for some other and early good and safe long and yearn intense and bright fall atomic and nuclear number prairie state chase later,negative,0,negative,0,negative,0,invalid,-1,invalid,-1
166,21,17.93833065032959,True,0,1,it all go wrong well let's take an example familiar to western audiences how about the robin hood mythology a well known story from ye <unk> days let's say that our robin hood film starred wesley snipes as robin hood and haley joel <unk> as <unk> <unk> maid <unk> is none other than rosie <unk> let's give sir robin an <unk> as well because you never know when you might have to waste the sheriff of <unk> they might need rocket packs also and while we're at it give them a <unk> nuclear weapon because that sure could come in handy if you think this sounds like a really neat retelling of the robin hood tale then a chinese tall story is the movie for you as i indicated above this movie is a jumbled mess in the first 30 minutes we are introduced not only to sun <unk> and <unk> but also to the monk who is actually the main protagonist kidnapped children a millennium bug demon which shoots laser beams an underground tree god a lizard <unk> tribe an angelic girl in an <unk> egg the lord <unk> <unk> a sea dragon king a ever <unk> magic golden staff a <unk> girl <unk> in space and the four heavenly knights all this wouldn't be too bad the tales and myths passed down over the years certainly do have all sorts of fantastical elements but i guarantee you the chinese mythology does not include much of the stuff we get subjected to in the last half of the film helpful advice to the filmmakers just because your computer effects guys can come up with cool looking <unk> and depictions of <unk> war does not mean they should br br you know your chinese mythology movie is on the wrong track when the director asks and i am not making this a direct quote from the commentary i asked the composer whether or not we can have a more rock and roll type music when she transforms into some kind of android like thing is there a story hidden in here somewhere yes yes there is most of the adventure follows played by nicholas gen x cops time and tide my <unk> the barbarian and the lizard <unk> girl played by <unk> <unk> and a computer <unk> is the best thing going in this film you may know her as half of the <unk> pop group twins and from other films such as the twins effect a fun flick and just one look a surprisingly good drama romance comedy poor <unk> being a lizard <unk> and all is hardly recognizable with her warts <unk> out teeth nose and <unk> back that is until the computers get a hold of and <unk> her which somehow makes it worse <unk> is passable but all of the supporting actors were abysmal a couple of recognizable faces in bit parts are wasted br br at one point i was debating with myself if a chinese tall story was a spoof i was almost able to convince myself that it was when the <unk> egg girl played by a very pretty fan bing bing got out and lit up a <unk> while talking with who was practicing martial arts dressed in a spider man costume but it is not a spoof of course there is the typical and distinctive hong kong silliness but the movie takes itself seriously enough with enough scenes of romance and pathos scored with a of <unk> and evocative and rousing action and adventure br br you might think that you could watch this on a netflix rental and it wouldn't cost you anything oh but it'll monetary value you all right br br is there anything good to say for certain the colors represent vibrant they are the best and considerably thing about this movie and the filmmakers certainly were trying very hard and firmly too bad and spoilt all that crusade went into a movie that is not and non much and a good and well flock to a greater and with child and lowly fry extent and to a greater extent than a bad and risky tv and television game,negative,0,negative,0,negative,0,negative,0,negative,0
168,8,8.233582258224487,True,0,1,trip accordingly right or why go at all if you already believe the <unk> to be true before even being tested that's fairly unbelievably ignorant and makes the movie seem that much more unrealistic and badly scripted br br that actually is similar to the <unk> <unk> film just totally ill prepared no guns no decent hiking clothing just nonsense through and through br br people don't go on trips like this for college without months of planning and preparation br br but i digress br br things don't get off to a very good start for our brave yet stupid <unk> as they <unk> to miss a <unk> and their <unk> pet <unk> falls out of the truck nearly to it's demise then to fall into a mud hole well i guess it's time to walk br br okay then they flip a coin to see whether they keep going or forget the whole thing how does that scene even make any sense all their conviction rests on the flip of a coin after they must've spent time and money and preparation just getting out there this just keeps getting worse some of the worst acting and scripting and music ever concocted for the film industry br br mike talks about how he and his friend's were captured by the cannibals and put into <unk> in mud pits with 3 inch long <unk> sucking on their blood i found that interesting because if you remember the first cannibal they run into in the jungle a man they mistake as a simple native is sitting on the ground eating such <unk> wonder if they are the same ones really though this movie is just terrible because the script is horrible and the acting is emotionless considering the content they just agree to off themselves rather then get eaten by cannibals like it's no big decision br br obviously mike is insane but just like in the first movie they treat the natives with such terrible behavior it's simply unrealistic br br <unk> <unk> movie easily feels the americans got what they deserved while in this movie one can hardly blame the natives for what <unk> the americans yet again br br and because of that the movie feels somewhat pointless we already got the point from the first movie so why was the sequel made the name is rizzo could it get any worse <unk> with movies such as these when you look up the cast you find they haven't really acted in much other films and their <unk> are all but non existent so you can imagine i was surprised to find giovanni <unk> in this movie who was in scorsese's gangs of new york now lt rizzo looked familiar and i found he was in the 2002 movie spiderman as a very tiny role as a <unk> captain reminds me of how william shatner went from being the <unk> on the <unk> enterprise to a cop in a car irony sometimes irony works out shatner never could get the music right until his recent album has been which is really good just like <unk> of <unk> never could get a haircut right and dan <unk> never could win no br br sometimes irony is just sad like christopher reeve superman can't walk irony the man will always be a legend though because he was such a great and nifty guy i digress yet again though br br at this point you can tell i'm fairly bored of even discussing cannibal <unk> br br cannibal <unk> message was about who are the real savages and what is truly evil what the savages do in natural living unknown to our moral and lesson records or what we do to others with malicious intent cannibal message seems to be <unk> careful what you go looking for for you just might find it ' i will say this for cannibal <unk> when gloria comes back and writes her <unk> <unk> that cannibalism does not and non exist she saves others who would be funny and go where angels fear <unk> but overall this movie was really and truly bad and tough br br ten,negative,0,negative,0,negative,0,negative,0,negative,0
170,5,5.836369276046753,True,0,1,<start> first off let me say i wasted halloween movie night by watching this garbage second let me inform you that the current dvd available by shriek show is not uncut so you gore hounds will be very upset third that one scene is the highlight of the film and since it's been cut well you see where i'm going br br i know a lot of horror fans dig this movie it is atmospheric shot in the woods with some very nice scenery <unk> and such but after the opening kill which has a very brutal shot of a machete being <unk> through a <unk> crotch you get no real brutal kills after that and with a slasher movie you sort of want that at least i do the director and co do nothing new with the killer in the woods idea several of this type of movie were all made right around the same time in the very early eighties the only thing this has going for it is that you don't hate the actors as much as you might in other films they are sort of likable the kids have a reason for being there one of them owns a deed to some property on the mountain but what is not explained is why his family has property there there is no cabin or house so why buy property in east jesus especially if you aren't a hunter or whatnot well i'm sure some people do buy land for camping purposes but that just seems unusual anyway two <unk> backwoods <unk> show up and start stalking the campers and picking them off one by one and as i said before you get pretty much nothing in the way of decent deaths after the machete kill in the beginning the ending has a sort of off the wall kill by connie but even that isn't enough to save this from being almost equal with the completely forgettable film the forest which is mind numbing br br if shriek show had been able to get a real uncut print then this review might have been a little more forgiving but this is the day and age of uncut unrated dvd releases of old obscure films for <unk> hounds like me when you slight us you get the crud review sadly the presence of the great <unk> george kennedy is the only highlight of this movie to set it apart and aside from the other and early garden variety trash that was churned out rear and spine in the day,negative,0,negative,0,negative,0,negative,0,negative,0
171,36,27.618907928466797,True,1,0,in the course of the film is revealed as the long lost son of the previous <unk> and half brother to and it might therefore surprise a modern audience that she should fall in love with him marriage between brothers and sisters were not necessarily considered as incestuous by the standards of egyptian royalty but the standards of 1950s cinema audiences were generally less liberal on this point in any case the love triangle is an unnecessary <unk> and detracts from role in the film that of the voice of cold eyed cynical br br the subplot which takes up most of the first hour of the film is <unk> and excessively melodramatic is morally worthless but fascinating and the role needed an actress of great beauty and also great dramatic skill to make her credible especially as achieves the difficult task of winning away from a woman as lovely as jean simmons who plays merit rival for her affections it is therefore unfortunate that the role went to an actress as comically inept as <unk> whose only <unk> was that she was the mistress of the producer darryl f <unk> was not only a wooden actress but also spoke with a thick foreign accent made even more incomprehensible by a <unk> she was not even particularly attractive by comparison with the two legendary hollywood beauties in the film simmons and gene tierney who plays br br the film is better when it concentrates on its main political and religious themes the other actors are better than although peter ustinov as servant makes the same mistake as in <unk> that of trying to bring comic relief into a film that does not need it his voice anyway was far too <unk> for a comic servant role br br edmund <unk> a little known british actor was thrust into the main role when marlon brando pulled out at the last minute but more than adequately fills the great man's shoes even though his style of acting was quite different he <unk> well with the challenge of showing the changes in character from <unk> <unk> to <unk> fool to embittered cynic to the enlightened visionary of the final scenes victor mature was never the most expressive of actors but he is well suited to the role of a practical down to earth man of action he is better here than he was in his other epic from 1954 and the <unk> simmons is <unk> beautiful as merit br br michael <unk> <unk> best known to me as the second mr elizabeth taylor plays as a would be philosopher king who ends as a sort of holy fool his inability to make difficult decisions makes him an <unk> ruler but he has a prophetic vision of peace and justice which lend him an air of moral greatness far beyond those who hope to replace him on the throne although had more in common with the supreme being of the than with the old testament <unk> or the christian god there is a quite deliberate attempt to draw parallels between and christianity in the film the symbol is the doubtless chosen because of its resemblance to a cross but in reality it was a common and coarse egyptian for life not unique to language often and much has a biblical ring to it his comparison of himself to wind whistling in the desert recalls john the voice crying in the wilderness hence the title of this review finding in the river parallels the old testament story of moses br br at the end of the film who has become the <unk> of the spirit of the dead achieves a moral and lesson greatness of his own and have the subject matter of the film is that while we may need practical and virtual men of action like we also and too need <unk> and <unk> who are prepared to ask the question why for all its faults the egyptian is a motion picture and characterization which equal and peer idealistic and humanistic nuclear and nuclear number il its nigh and semen on to both religion and political sympathy and understanding seven ten and shoot,negative,0,negative,0,negative,0,negative,0,negative,0
173,67,44.401710510253906,True,0,1,<start> i don't think it really matters too much what the plot of this movie is about the main thing you'll notice is the extreme <unk> of the entire production the acting is what you'd get if you chose people at random off the street the sound is really annoying a medicine cabinet closes with all the gusto of a gunshot going off in your ear while at the same time the dialog is perhaps one fifth as loud <unk> on set noises dominate the soundtrack to a huge degree with dialog taking a distant back seat the theme music sounds as if it was about a quarter done when the movie was released as large portions of the film don't have any music at all camera work can best be described as a <unk> mess with close up shots where a medium angle would be much better <unk> walking around and <unk> the camera every which way absolutely no attention paid to framing any scene they just shot everything from whatever position it was most convenient for the cameraman to stand if the cameraman was a foot taller than the actors and you end up looking at the tops of everyone's heads well so be it editing is just a butcher job everything is tossed together in the most and to the highest and high degree and charge abrupt and sharp manner possible and likely nothing flows or transitions in any sense of the word i don't know if this was shot on video or perhaps a rented and lease camcorder i tend to think it was the latter br br i but and alone made it about three quarters of the way through this thing before and in front one turned it off i just got so annoyed at the down and polish in the speak and miserable quality of the product i couldn't take it anymore and any longer and yearn it's similar and concern a ninth and 9th ground level notch register and audio visual family ship and carry sweep and end run up and culture break and bust resolution for and great,negative,0,negative,0,negative,0,negative,0,negative,0
