id,generation,elapsed,misbehaviour,expected_label,predicted_label,text,gpt,validity
147,39,148.08121514320374,True,1,0,<start> this movie is a must assure for any war movie buff one of the greatest and keen movies of all time and loaded with great and heavy quotes such as br br if i say its safe to surf this beach captain then its safe to surf this beach br br smell that you smell that lance what <unk> son nothing in the world smells like that i love the smell of <unk> in the morning you know one time we had a hill bombed for 12 hours when it was all over i walk up we didn't find one of 'em non and not one <unk> <unk> body the smell you know that <unk> smell the whole and altogether hill <unk> like triumph and victory someday this <unk> gonna collapse and undermine atomic and atomic act il and prairie state improving and in whole and totally,negative,0
148,40,151.0766818523407,True,0,1,<start> i spent three months living in the east end of london in the latter half of 1987 when the show had been on the air for almost two years it was considered a running joke there br br why because it had an all white cast every cast member and extra in the first couple of years was white br br the street where i lived was a long one with over <unk> houses and to the best of my knowledge i was one of only three or four white faces living on that street we were on the corner of the indian and turkish quarters and even if you <unk> those two races the asians and afro <unk> <unk> the white people twenty to one plus of course of the very few white people who did live in the area the vast majority were <unk> like me a cockney accent was never heard br br that wasn't a racist rant just a simple and primary statement of fact the bbc either couldn't be get to and irritate ford london and john griffith chaney to do their research before writing this soap or else they only had white actor available and decided to <unk> it out br br either manner as i social club in the e die and conclusion of the time we hit the script info engineer a comedy guide and debate,invalid,-1
149,7,36.591076135635376,True,0,1,<start> my friends and i rented this movie <unk> it for another one about <unk> <unk> steve <unk> as an action hero is hilarious the movie is so incredibly and incredibly predictable and over the top that it ended up being a laugh fest even though i gave it a 1 10 this movie should be seen especially and specially if u care to taking into custody it on tv and telly anywhere,negative,0
152,33,129.16469860076904,True,0,1,<start> i have never ever seen such a bad and spoilt movie before the scene where they shoot some guy the pistol don t even and link up and better photograph blasted and blamed that is <unk> the scene with the boy is even and level not that good no script and turn over not whatsoever and any good and adept sound and legal not and non anything good and hefty to say about and about this film,negative,0
153,21,89.16981959342957,True,1,0,<start> if you love vampire lore and are a fan of gothic horror then you might want to check out midnight i did not know much about this movie before i watched it and i wasn't expecting much but i found the movie to be fun and entertain br br star armand <unk> as the leader of the vampires simon separates itself from other low budget vampire pic by weaving in the mythology of st george and the dragon in a fun and sport new way br br i'm not and non sure what the budget for this movie was but i sense that if it was a little more then they might have really been able to hit home the bloodshed and effects br br if you're up late and former 1 night and you're in the mood for a play low and mild budget vampire moving picture and jerk then midnight is a good and exactly select,positive,1
155,4,24.043983459472656,True,0,1,<start> this movie is one of the poorest and poor adaptations of a fabulous book that i've seen jean george's novel is a marvelous and grotesque book that i think is an outstanding read for any child i can't give the same <unk> to this movie,negative,0
156,10,48.23111581802368,True,0,1,<start> i expected this movie to be absolutely god awful like what dreams may come or the truman show or something well they were selling it off for <unk> 99 in my local <unk> and it had giovanni ribisi on the cover you know you cant supporter but sleep together and in concert him and so my friends dared me to buy it and i was sure and certain it was go along away to be trash maybe thats the only reason i could sit through this film because my standards were never that high and height,negative,0
157,84,276.2689800262451,True,1,0,wallace br br there's also one more thing that make these movies so unique and that's the <unk> and precise hand animation i must admit i was concerned when i knew dreamworks was involved in the making of this movie and i thought that they would bring their computer animation experience to the <unk> what i was scared of was wallace <unk> becoming cgi <unk> or at the smallest cgi being used to clean up the feel that the <unk> brought to the movie br br not so you can still see and on the characters and far from distracting from the movie this just adds so much real feeling to it and a feeling of physical depth to the characters and the scene on screen br br so what of the movie well i must say that the plot twist was something i had thought about well before the film was in the cinema and it came as no surprise but that did not affect my enjoyment one little bit actually watching the twist unfold and the comic timing of the discovery and reactions was everything and it had me just as sucked in as if it was a thriller yet all the time i was laughing br br watching the movie was fascinating in various ways to see the animation completed how wild the inventions are how wallace is going to get into trouble and <unk> get him out where all the cross references are in the movie and where all the jokes are i must admit afterwards talking with my friends i couldn't believe how much i had missed br br there's something different in this movie than with the others there's a new level of adult humour in here and i don't mean rude jokes although there are a couple that are just so british you can't help laughing i mean jokes that simply fly over kids heads but slap adults in the face the kind you are used to seeing come out of somewhere like pixar this just adds even more appeal to the movie br br okay though let me try and be a bit negative here i didn't notice the voices in this movie you know how you usually listen to the actors and see if you can recognise them well i was just too wrapped up in the movie to care or to notice who they were okay that's not negative let me try again the main plot wasn't as strong and gripping as i'd expected and i found myself being caught up in the side stories and the characters themselves again that's not a bad thing the film was just so much rich entertainment br br i honestly can't think of a bad thing to say about this movie probably the worst thing i could say is that the title sequence at the end is quite repetitive until the final title really that's the worst i can say br br the story is a lot of sport and fun well set up well and easily written well executed and do there's <unk> of fantastic characters in here not just wallace <unk> there's so much happening on screen so many references and jokes check out the dresses of lady cheese jokes everywhere jokes for all the family the characters represent and show terrifically and wonderfully take in and you'll find that you've taken to them before you realise there's just so much in this movie for everyone br br there's so much i could say and save about but i know it will readily and quick turn and sour into a <unk> exercise for park and <unk> it would also and besides just turn into a serial and straight of this serve and casual was really and really peculiar and there's a burn and chip when and what i would rather do is tell you that this equal a smart and new as a whip and smart as a rack up film to go get wind data use scientific train and to have the whole and unharmed procedure for yourselves i will say though that the <unk> vanessa stephen glorious and vivid,positive,1
158,12,55.70129060745239,True,0,1,<start> if i had to pick the most depressing movie try to be suspenseful i've seen it'd be this one i know about how good the original is suppose and think to be it had better be better then this one the movie's so dark and depressing but it isn't interesting to watch either i've seen depressing type movies that were saved because of the suspense to and the dark quality vanishing didn't have that this was so disturbing to watch to begin with and there was nothing positive to make this a classic and definitive type movie i think another imdb poster got it right in saying this genre has just pick up thrillers done in a far and former armed forces ranking and master way i completely agree i would recommend and advocate skip and hop this one maybe i'll watch the original some day but i doubt it i give this a 2 out of ten,negative,0
163,83,273.65782141685486,True,1,0,<start> this is a good and secure adequate movie and you probably won't be disappointed and frustrated but it again has roy scheider right after he fare french connection playing a cop with the name they also use and function the same too and too memorable from <unk> at first you'll think you've seen the car chase before if you have his face still in your memory the car go after and go after is a nifty and capital one but as in many car movie scenes it has some technical and editing mistake check puppet on a chain and french association two and two for some other and early good and full long and yearn smart atomic and nuclear number 33 a cut and bright stretch and nuclear arrange and arrange astonished and beat 82 untimely and cryptic on,invalid,-1
166,27,109.56354212760925,True,0,1,character and <unk> br br so how does it all go wrong well let's take an example familiar to western audiences how about the robin hood mythology a well known story from ye <unk> days let's say that our robin hood film starred wesley snipes as robin hood and haley joel <unk> as <unk> <unk> maid <unk> is none other than rosie <unk> let's give sir robin an <unk> as well because you never know when you might have to waste the sheriff of <unk> they might need rocket packs also and while we're at it give them a <unk> nuclear weapon because that sure could come in handy if you think this sounds like a really neat retelling of the robin hood tale then a chinese tall story is the movie for you as i indicated above this movie is a jumbled mess in the first 30 minutes we are introduced not only to sun <unk> and <unk> but also to the monk who is actually the main protagonist kidnapped children a millennium bug demon which shoots laser beams an underground tree god a lizard <unk> tribe an angelic girl in an <unk> egg the lord <unk> <unk> a sea dragon king a ever <unk> magic golden staff a <unk> girl <unk> in space and the four heavenly knights all this wouldn't be too bad the tales and myths passed down over the years certainly do have all sorts of fantastical elements but i guarantee you the chinese mythology does not include much of the stuff we get subjected to in the last half of the film helpful advice to the filmmakers just because your computer effects guys can come up with cool looking <unk> and depictions of <unk> war does not mean they should br br you know your chinese mythology movie is on the wrong track when the director asks and i am not making this a direct quote from the commentary i asked the composer whether or not we can have a more rock and roll type music when she transforms into some kind of android like thing is there a story hidden in here somewhere yes yes there is most of the adventure follows played by nicholas gen x cops time and tide my <unk> the barbarian and the lizard <unk> girl played by <unk> <unk> and a computer <unk> is the best thing going in this film you may know her as half of the <unk> pop group twins and from other films such as the twins effect a fun flick and just one look a surprisingly good drama romance comedy poor <unk> being a lizard <unk> and all is hardly recognizable with her warts <unk> out teeth nose and <unk> back that is until the computers get a hold of and <unk> her which somehow makes it worse <unk> is passable but all of the supporting actors were abysmal a couple of recognizable faces in bit parts are wasted br br at one point i was debating with myself if a chinese tall story was a spoof i was almost able to convince myself that it was when the <unk> egg girl played by a very pretty fan bing bing got out and lit up a <unk> while talking with who was practicing martial arts dressed in a spider man costume but it is not a spoof of course there is the typical and distinctive hong kong silliness but the movie takes itself seriously enough with enough scenes of romance and pathos scored with a of <unk> and evocative and rousing action and adventure br br you might think that you could watch this on a netflix rental and it wouldn't cost you anything oh but it'll cost you all right br br is there anything good to say sure the semblance are vibrant they are the best thing about this movie and the filmmakers certainly were trying very hard too bad and sorry all that try went into a movie that is not and not much and a not and non bad and neat carry on more and to a heavy and cracking extent than a sad and deplorable television set slew,negative,0
168,36,138.76581597328186,True,0,1,if you already believe the <unk> to be true before even being tested that's fairly unbelievably ignorant and makes the movie seem that much more unrealistic and badly scripted br br that actually is similar to the <unk> <unk> film just totally ill prepared no guns no decent hiking clothing just nonsense through and through br br people don't go on trips like this for college without months of planning and preparation br br but i digress br br things don't get off to a very good start for our brave yet stupid <unk> as they <unk> to miss a <unk> and their <unk> pet <unk> falls out of the truck nearly to it's demise then to fall into a mud hole well i guess it's time to walk br br okay then they flip a coin to see whether they keep going or forget the whole thing how does that scene even make any sense all their conviction rests on the flip of a coin after they must've spent time and money and preparation just getting out there this just keeps getting worse some of the worst acting and scripting and music ever concocted for the film industry br br mike talks about how he and his friend's were captured by the cannibals and put into <unk> in mud pits with 3 inch long <unk> sucking on their blood i found that interesting because if you remember the first cannibal they run into in the jungle a man they mistake as a simple native is sitting on the ground eating such <unk> wonder if they are the same ones really though this movie is just terrible because the script is horrible and the acting is emotionless considering the content they just agree to off themselves rather then get eaten by cannibals like it's no big decision br br obviously mike is insane but just like in the first movie they treat the natives with such terrible behavior it's simply unrealistic br br <unk> <unk> movie easily feels the americans got what they deserved while in this movie one can hardly blame the natives for what <unk> the americans yet again br br and because of that the movie feels somewhat pointless we already got the point from the first movie so why was the sequel made the name is rizzo could it get any worse <unk> with movies such as these when you look up the cast you find they haven't really acted in much other films and their <unk> are all but non existent so you can imagine i was surprised to find giovanni <unk> in this movie who was in scorsese's gangs of new york now lt rizzo looked familiar and i found he was in the 2002 movie spiderman as a very tiny role as a <unk> captain reminds me of how william shatner went from being the <unk> on the <unk> enterprise to a cop in a car irony sometimes irony works out shatner never could get the music right until his recent album has been which is really good just like <unk> of <unk> never could get a haircut right and dan <unk> never could win no br br sometimes irony is just sad like christopher reeve superman can't walk irony the man will always be a legend though because he was such a great guy i digress yet again though br br at this point you can tell i'm fairly bored of even discussing cannibal <unk> br br cannibal <unk> message was about who are the real savages and what is truly vicious and fell what the savages do in natural living unknown to our moral and lesson records or what we do to others with malicious intent cannibal content seems to be <unk> careful what you go looking for for you just might find it ' i will say this for cannibal <unk> when gloria comes back and write her <unk> <unk> that cannibalism does not exist she hold open others who would be curious and go where angels concern <unk> but overall this movie was real and truly atrocious and dark br nuclear and nuclear number 35 ten and cover dot,negative,0
170,5,28.330713987350464,True,0,1,<start> first off let me say i wasted halloween movie night by watching this garbage second let me inform you that the current dvd available by shriek show is not uncut so you gore hounds will be very upset third that one scene is the highlight of the film and since it's been cut well you see where i'm going br br i know a lot of horror fans dig this movie it is atmospheric shot in the woods with some very nice scenery <unk> and such but after the opening kill which has a very brutal shot of a machete being <unk> through a <unk> crotch you get no real brutal kills after that and with a slasher movie you sort of want that at least i do the director and co do nothing new with the killer in the woods idea several of this type of movie were all made right around the same time in the very early eighties the only thing this has going for it is that you don't hate the actors as much as you might in other films they are sort of likable the kids have a reason for being there one of them owns a deed to some property on the mountain but what is not explained is why his family has property there there is no cabin or house so why buy property in east jesus especially if you aren't a hunter or whatnot well i'm sure some people do buy land for camping purposes but that just seems unusual anyway two <unk> backwoods <unk> show up and start stalking the campers and picking them off one by one and as i said before you get pretty much nothing in the way of decent deaths after the machete kill in the beginning the ending has a sort of off the wall kill by connie but even that isn't enough to save this from being almost equal with the completely forgettable film the forest which is mind numbing br br if shriek show had been able to get a real uncut print then this review might have been a little more and to a greater extent forgiving but this is the day and age of uncut unrated dvd releases of old obscure films for <unk> hounds like me when you slight us you get the crud review sadly the presence of the bully and nifty <unk> george kennedy is the only highlight of this movie to set it apart from the other garden variety trash that was churned out back and rear in the day,negative,0
171,36,138.76922607421875,True,1,0,arise mostly from its two romantic subplots in the course of the film is revealed as the long lost son of the previous <unk> and half brother to and it might therefore surprise a modern audience that she should fall in love with him marriage between brothers and sisters were not necessarily considered as incestuous by the standards of egyptian royalty but the standards of 1950s cinema audiences were generally less liberal on this point in any case the love triangle is an unnecessary <unk> and detracts from role in the film that of the voice of cold eyed cynical br br the subplot which takes up most of the first hour of the film is <unk> and excessively melodramatic is morally worthless but fascinating and the role needed an actress of great beauty and also great dramatic skill to make her credible especially as achieves the difficult task of winning away from a woman as lovely as jean simmons who plays merit rival for her affections it is therefore unfortunate that the role went to an actress as comically inept as <unk> whose only <unk> was that she was the mistress of the producer darryl f <unk> was not only a wooden actress but also spoke with a thick foreign accent made even more incomprehensible by a <unk> she was not even particularly attractive by comparison with the two legendary hollywood beauties in the film simmons and gene tierney who plays br br the film is better when it concentrates on its main political and religious themes the other actors are better than although peter ustinov as servant makes the same mistake as in <unk> that of trying to bring comic relief into a film that does not need it his voice anyway was far too <unk> for a comic servant role br br edmund <unk> a little known british actor was thrust into the main role when marlon brando pulled out at the last minute but more than adequately fills the great man's shoes even though his style of acting was quite different he <unk> well with the challenge of showing the changes in character from <unk> <unk> to <unk> fool to embittered cynic to the enlightened visionary of the final scenes victor mature was never the most expressive of actors but he is well suited to the role of a practical down to earth man of action he is better here than he was in his other epic from 1954 and the <unk> simmons is <unk> beautiful as merit br br michael <unk> <unk> best known to me as the second mr elizabeth taylor plays as a would be philosopher king who ends as a sort of holy fool his inability to make difficult decisions makes him an <unk> ruler but he has a prophetic vision of peace and justice which lend him an air of moral greatness far beyond those who hope to replace him on the throne although had more in common with the supreme being of the than with the old testament <unk> or the christian god there is a quite deliberate attempt to draw parallels between and christianity in the film the symbol is the doubtless chosen because of its resemblance to a cross but in reality it was a common and coarse egyptian for life not unique to language often has a biblical ring to it his comparison of himself to wind whistling in the desert recalls john the voice crying in the wilderness hence the title of this review finding in the river parallels the old testament story of moses br br at the end of the film who has become the <unk> of the spirit of the dead achieves a moral and lesson greatness of his own the message of the film is that while we may need practical and virtual men of action like we also need <unk> and <unk> who are prepared to ask the question why for all its faults the egyptian is a film which follow and come take and wreak up and humanistic atomic and nuclear number 49 its approach to both organized religion and political sex act and direct seven x and pass off,negative,0
