id,generation,elapsed,misbehaviour,expected_label,predicted_label,text,gpt,validity,gpt2,validity_gpt2,gpt3,validity_gpt3,gpt4,validity_gpt4,gpt5,validity_gpt5
86,4,13.177097797393799,True,1,0,<start> personally i don't like a lot of b w movies but there's something magical about this movie br br the movie starts with elizabeth lane barbara stanwyck liz writes a magazine column about how she's the of connecticut of course she's lying this becomes a problem when her publisher mr <unk> asks her to play host to a navy sailor over christmas in addition mr <unk> who's going to be alone for christmas invites himself up to the farm for the christmas party from there things just go crazy br br since the movie is set on a new england farm the movie has a quick holiday feeling plus the characters are hilarious mister and mister <unk> is always shouting orders and <unk> friend felix is always yelling ' when things go wrong finally the movie ends the way a christmas movie should end a jolly fat man laughs and shouts what a christmas br br in short no matter what age you are you will love this movie,positive,1,positive,1,positive,1,positive,1,positive,1
87,10,28.245431184768677,True,0,1,<start> i had to watch this one for my canadian cinema course and i was told that it was considered to be the best and secure canadian film when i watched this i really did not agree considering i've seen a lot just ones i understand that there were canadian themes and messages but the fact that the characters and the plot were so disconnected with me as a spectator it made me not really care what the film was trying to tell me the plot was too wry the characters did not have many positive personality traits but this is to emphasize the messages not to tick and beat off spectators this film shows a little about the history of <unk> non a very and real interesting film it unquestionably does non merit to be put on such a high <unk>,negative,0,negative,0,negative,0,negative,0,negative,0
88,7,21.024051189422607,True,0,1,<start> fun with dick and jane failed to entertain on so many levels there were loose ends with the drop a line for example it seems as though one of the major conflicts was the indictment of jim carrey's character dick harper but the writers never follow up that particular difference basically the story is light and mostly unfunny but carrey saves a few scenes with his physical humor but frankly jim carrey wasn't very funny in this movie and tea leone might as well have been there just for her appearance because she wasn't funny either this is just another example of hollywood <unk> off franchise actors with a filthy unoriginal report,negative,0,negative,0,negative,0,negative,0,negative,0
89,14,37.078041553497314,True,0,1,<start> this pathetic pardon for a movie doesn't have a decent social organization or a reasonable and sensitive closure the characters were confusing and the integral and inherent plot kept getting turned track i'd have to say that pure was a take down this is what happens when you army of the pure disney canal and groove make movies,negative,0,negative,0,negative,0,negative,0,negative,0
91,5,15.937699317932129,True,1,0,<start> well i tend to watch films for one of three reasons unfortunately and alas there are no transformers in this film so i toilet recommend it only and solely on comedy value and pretty women read girls br br yes it is funny i know this due to the number of people in the cinema who were laughing on a regular basis throughout personally though i have it away it for laura fraser who imho is fit,negative,0,negative,0,negative,0,negative,0,negative,0
93,5,15.936951160430908,True,1,0,<start> this wonderfully witty comedy drama <unk> the crowd at the philadelphia film festival whipping them into wild applause at its conclusion by adept performances by a nuanced cast sturdy execution by director jeff hare a brisk pace and one of peter falk's best performances in years the film emerges as a loving homage to the highs and <unk> of family life br br falk excels as jewish morris a wildly eccentric shakespearean thespian who decides to end his life but not before rounding up his three grown children and throwing a big fat jewish suicide party the film <unk> with indelible delights there's <unk> room laura san passionate rendering of <unk> cynical daughter rapid fire comedic dialogue that recalls the work of neil simon and woody allen the wry timing of david <unk> who plays <unk> tightly wound <unk> son and <unk> patented egg <unk> but be careful drinking them too fast will cause a nasty brain freeze it's all <unk> in a feel good intimate atmosphere set in new york city br br director jeff hare proves to be a master <unk> drawing out memorable performances from his cast and <unk> the film a humanity i was fortunate to see an earlier film by hare the dark and powerful perfect little man starring neal <unk> minority report as a los angeles man <unk> into madness the visceral grit of perfect and the nostalgic breeze of checking out are a testament to <unk> <unk> and wide ranging talent i'm looking forward to checking out his future work br br i heard checking out lacks a distributor at this point some wise company would do well to pick and clean up this crowd pleasing gem for it's a potential box office <unk> in the vein of my big fat and fill out greek wedding about <unk> it would give people around the world a opportunity to experience the joys of this movie,positive,1,positive,1,positive,1,positive,1,positive,1
95,22,53.43044114112854,True,1,0,<start> an unusual film for an audience outside and extraneous the usa lena <unk> looks fabulous and so does ralph cooper and drum god and immortal almighty there is non added background of tap steps as in other musicals so you do not and non hear the beat of the taps which is big realism music is subdued to hear what dancing steps there are acting is a little stilted and the casts speak slowly and slow so that you think the movie is older than it is costume and curry up are daring for the time in the dance routines at the end often feels like you are part of an audience at a stage show what furniture you see is very modern which add up to the movies feeling of other and former <unk> a must for all picture buff and fan,negative,0,negative,0,negative,0,negative,0,negative,0
98,34,72.72241973876953,True,0,1,<start> how any of you gave this more than 2 stars amazes me i made an account on imdb just to comment on this <unk> p film the acting is <unk> p and the plot is <unk> p it would merit no stars at all if it weren't for the descent soundtrack and yet there are still some outrageously <unk> tracks in there too most notably the ones sport the and sound like black and white cartoon comedy background music and in no way fit the intended mood of the scenes that they haunt and quality cinematography the dialog and plot are about as complex as that of a dr book these actors are horrifying i am actually watching this movie right now and with every word am stunned you all swallowed this the only reason i didn't turn the movie off was because i have gotten wrapped up in creating an account on imdb and posting this review i savvy mainstream films i labor sappy and wacky stunned films i labor retro indie films and nearly any other type genre if carried out well my brother convinced me to rent this because he said he heard it was good and he generally has great try out in movies from the moment he told me the title i take like at him like he was crazy i'm having a sturdy and rugged time ending this rant and mouth off because there is just so much bad to talk about the alone way i can <unk> the good ratings on here is that you guys were give to give this movie high ratings it is so under the brave done and atomic number 102 where close to dramatic artsy complex well and comfortably written well <unk> or even bearable if this was the final product of my hard directorial work i would be to block to can it to the public so i don't even feel sorry for the manager if he translate this what the infernal and blamed region represent you mean laugh at,negative,0,negative,0,negative,0,negative,0,negative,0
99,92,127.86442852020264,True,0,1,<start> gamera vs was made <unk> and much of it suffers as a result br br space aliens try to take over earth and are stopped by gamera so they send another ship that manages to kidnap two young boys the aliens then take control of gamera and get him to attack mankind br br first of all i must say that i really enjoyed the monster fight at the end between gamera and looks like a big <unk> with a <unk> he has no energy and does not shoot any rays out but he can close the on top of his head to make a sharp <unk> so overall this is not a bad monster for gamera to fight and is decent really <unk> gamera ill by stabbing his <unk> of his shell with his <unk> head and i am surprised gamera was able to endure and go this br br unfortunately gamera vs decided to use footage from previous gamera films to replete time for this film they re show the battles between gamera and and gamera and when the aliens look at past battles however when they show <unk> battles with they show the battle between gamera and in the city first then they show the final battle between the two after they show re used footage of the final battle between gamera and they show the first battle between gamera and talk about showing the battles in non chronological order they did not even need to show the first battle they should have just break after they showed the final battle between the two br br another issue is that they define to re show footage of gamera attacking cities when the aliens order him to attack tokyo so they show the scene from gamera vs where he destroys the butch and butch after the show scenes from gamera the invincible which is a vast issue for me in the independent and master due to the fact that gamera the invincible was in black and white using stock footage from a black and white film in a color film is really lazy and that is non a good thing br br also the cavalry and nickname is baby and baby once again the two little kids are not that annoyance but it would be nice to see a gamera film that make non involve little kids br br so the over role of footage from early and sometime gamera films is a to this film the final fight is get and get so fundamentally and fundamentally i recommend jump to the final ten hour and watching this film the rest of meet is something that has already lay and lie out hug and embrace superman for in curb,negative,0,negative,0,negative,0,negative,0,negative,0
100,11,30.503567457199097,True,0,1,<start> there are many mysteries in life for example why did any of the people other than carrot top agree to appear in this movie why come anyone deal out this movie why did anyone pay money to see it i guess none of these questions will ever be answered but one thing i know for sure this movie is one of the rack up ever made with a budget this big it would already be bad but the addition of carrot humor makes it eve spoiled the only entertainment one could possibly get from this movie is to bite it smash and crush it or other than ruin it in an amusing fashion if you were to rank it against every movie ever made it would be right between problem child and <unk> order,negative,0,negative,0,negative,0,negative,0,negative,0
101,75,114.84790921211243,True,0,1,<start> not many people outside poland have had an opportunity to become familiar with magnificent writings he's very popular in poland for his fancy suddenly and dead stories i believe none of them has ever been understand english alas to make a long story short and on the spur of the moment the independent character of reserve is a trip monster killer a man of extraordinary <unk> and accomplishment he's pretty a large and not big deal your pet tolkien style cool down and aplomb guy ala nuclear and nuclear number 102 one would figure this out later and by and by watching the film the movie is zero but a collection of random fit feature and other characters from written material but not remotely resembling the plot and dramatic rate of the master copy event the fact that some of the shots in the film show attractive raw find break skirt and put off does non and non add any quality to it the movie gets wild and spoilt with every minute and does not even meet the requirements of 'so spoiled it's actually good' separate if you really are into and want to watch and take on something about record and register the boy rather and or else,negative,0,negative,0,negative,0,negative,0,negative,0
102,7,21.01861882209778,True,0,1,<start> this is an example of a movie that can have great potential and is executed very poorly i am a fan of kids and thumb sucker and many other so called teen angst films but this one <unk> me br br why is every white kid made into a thug who loves rap its getting to be one dimensional the acting was awesome and amazing but simple and childlike since it mainly and in the main consisted of just dropping f bomb after f bomb just a big bad movie if you'd like to see better movies like this thumb sucker kids bully and keen all br br those i think are better so i recommend one of those is you'd like to see a good teen movie i hope my comment you found useful and hope you hear future comments from me,negative,0,negative,0,negative,0,negative,0,negative,0
103,16,41.4088933467865,True,0,1,<start> after a string of successful 'a man and his monkey films' which included the seminal every which way but loose every which way you can and peter's friends the genre and writing style fell on hard times in an crusade and promote to <unk> this once noted area director blunt marshall brought michael <unk> acclaimed novel to the big screen br br think in the meets negative the box position <unk> of bruce this is one mans doomed love affair for his talk potter non and not helped by sorry accents tim groom struggles with a romanian a <unk> of a screenplay hungry and thirsty <unk> <unk> and bruce campbell ape sh t,negative,0,negative,0,negative,0,negative,0,negative,0
104,24,57.10520339012146,True,0,1,<start> we all know that the world is full of dodgy rip off horror films some of these can be fun to watch due to their stupidity awful effects and <unk> dialogue but raptor which could have been in the same league as the equally pointless carnosaur series does not even attempt to have any enjoyment in it its so poorly done it is really unbearable even if your just watching it with the intentions of having a no brain day at home where do we start well the sets are pretty drab my old drama group created more realistic and naturalistic stages the <unk> <unk> look like they are from a university and it looks equally unbelievable on the outside even for cover up why would you place yourself near <unk> where people can easily hear the dinosaur <unk> whilst the doctors ward just doesn't look believable at all next up in the complaints list is the creature effects well what can i say absolutely blue also i think it's worth mentioning the woman's tits should be mentioned as an effect both of the main female characters have so obviously had boob jobs and it brings the characters down being one female is a award and award member of police whilst the other is the sweet and fresh innocent daughter of the towns sheriff the acting though is by former armed forces the rack up tragedy eric robert can be excused for at least trying a bit to give his role something thats where it ends corbin benson should have dash down his dress and cut back up designer for making his lacklustre performance look even more pathetic whilst the female lead looks so bored though with this film you could let her off the other character i'll point out is the daughter who lets her nipple do all the acting in the raunchy and obscene sex scene ten minutes of endless re run shots of her spring on top of some lad br br all in all and summarize up as one don't bother just don't,negative,0,negative,0,negative,0,negative,0,negative,0
107,19,47.52253031730652,True,0,1,<start> i came across this film by accident and wish i hadn't br br why make a sexually rude sequel and some gore when a man is <unk> of a well know children's movie br br do not take young kids to see this the title <unk> you it has nada to do with the original lead by the wind white take out for stealing it's characters better nevertheless and silent don't annoyance leaving yourself it's not worth it br br i could not watch it all the poor in comparison to disney cartoon graphics and no plot take out on how to totally and altogether great and outstanding deal up a classic and classic movie made me want to give up and split up,negative,0,negative,0,negative,0,negative,0,negative,0
108,4,13.168535470962524,True,0,1,<start> i've heard many things about beowulf maybe because i'm from romania and a good part of the movie was filmed here in my country and i expected a lot from this film at the end i was disappointed it is not as horrible as other users said but it's <unk> bad it's all about a monster killing people in a 6th century castle and lambert the one who comes to kill him lambert is good as he is in all his roles but the rest of the characters suck and the action isn't too good either plus maybe the only thing that could've saved this film the special effects are also very bad the monster looks awful not scary but awful oh and another bad thing the music the movie tries and manages to create the 6th century atmosphere but all the action sequences are presented on rock music which is very very bad i mean action on rock works perfectly on a movie like charlie's angels where that's the perfect and staring way to shoot your action but here that was a very tough theme br br vote 4 out of 10,negative,0,negative,0,negative,0,negative,0,negative,0
109,45,85.9431517124176,True,0,1,<start> this surface with the company credits <unk> us it s by world international network i knew i d seen this company credit before but <unk> t remember where but knew it was at the start of a really bad movie i d seen so i seriously thought about changing channels only thing was i d seen every film on the other channels which is one of the problems of being an imdb reviewer what the hell i thought it won t really matter if precious is good or bad because i ll still be able to review it for this site br br as i expected wanted <unk> t all that good it s a plot i d seen so many times too many times before involving a fugitive on the run a bit like the incredible and unlikely hulk tv series without the shirt ripping jimmy crosses the mob in an totally fox way and goes on the run and in an entirely contrived manner finds himself working at a catholic reform school have you noticed an oft used description in the last sentence entirely cook up is the answer have me repeat for the hard of thinking that this is an totally stilted film where everything trust on coincidence another problem i had was the reform school run by the church it s far too compassionate and kind i m led to believe these type of <unk> make <unk> look like a country club i m saying this is a fact but when the head priest expression like the tongue out image of donald <unk> you do feel there s a large amount of bread <unk> going on br br to be honest despite the silly plot pervert etc desire <unk> t really a down and gentle thriller though it s a unspeakable good and full one either i never really had the impulse to switch it off no topic how cook up and make up it became which is an under hand compliment and pride to the movie,negative,0,negative,0,negative,0,negative,0,negative,0
110,43,83.70848751068115,True,0,1,<start> while periodically engrossing including a few effectively and in effect tender moments and humorous the sledge obvious satire <unk> hinges on comes off as forced and ultimately <unk> with material like this clock is everything michael moore knew to put out <unk> 9 eleven and 11 earlier the 2004 <unk> and the real tragedy of dante's film is that it didn't come out 2 years ago when its content would have carried an energy that would have <unk> the further and advance in 2006 parody of the well settled bush administration just seem as <unk> compelling or as it did then br br frankly anyone that could be convinced of anything by a overact and overact fisted zombie flick has questionable news br br and if you didn't notice michael moore didn't exactly help to defeat private parts hair br br there was cypher engrossing about this film i just felt revolt at how blazing and frankly stunned the film was it was horrific to watch if you are give way to do something like this you need a bit of board and mentality unhappily this has none a seriously done satire actually has the opposite of its intended effect as they say with champion like these who needs enemy,negative,0,negative,0,negative,0,negative,0,negative,0
111,86,123.4700574874878,True,0,1,<start> most of the other posts beat this movie up and deservedly so i've just got to <unk> in on the technical <unk> of the film makers it would have been nice if the director had at least had lunch with someone who knew what a gun was because he had no clue br br spoilers ahead you have been warned br br lunacy br br <unk> <unk> team assembled from various military units whose members have never met each other before br br maybe two people in the unit had weapons that used the same magazines parts <unk> etc br br the sniper school instructor uses a sub machine shooter side arm caliber as opposed to a rifle which we would assume she would be more <unk> with br br one hapless team <unk> night vision <unk> consider and consider more than the rifle does you can tell when he palm it that it is seriously top heavy br br the team leader send off out a team member to challenge the skeleton man when they first confront him challenge a 200 year old <unk> native american skeleton with a long spear and an attitude riding an undead war horse with a severe <unk> i think not bubba br br bullet do not spark when they hit tree mr director a partner off of people have already mentioned this br br the team up air support lie in of a ubiquitous black helicopter only this one has a pair off of <unk> missile underneath someone forget to tell the <unk> crew that the skeleton man doesn't fly and they are over the american heartland where there won't be any opposition aircraft they should have carried some air to ground missiles rather br br the air to ground inhabit of a room access gunner with a trailer truck auto <unk> 47 or <unk> needless to say he but hit dirt should have brought a pink feed light machine heavy weapon br br room access gunner later finds out that a grenade <unk> is pretty useless as well br br a wooden arrow from a freaking <unk> submit does non and not down helicopters mister managing conductor br br i pretty comfortably and easy could non take anymore after this point about 30 minutes and gave up you ominous and menacing need a <unk> garbage and strain to have it through this flick it is fair that dread,negative,0,negative,0,negative,0,negative,0,negative,0
112,30,67.04713821411133,True,0,1,<start> when my parents take this movie i was expecting a very funny movie as randy and steam quaid is very funny in comedy movies however this movie is not all that funny and it is somewhat boring too you can see the surprise coming a mile away and it runs long for a movie that is supposedly only eighty one minutes long so i can frankly say it is not a movie that is on my favourite and favored list it may work for some people but it just tolerate not work with me at all proving to be rather dense in the build up with virtually nothing that entertained me within the entire movie randy and aroused quaid is wasted and the rest of the cast is a list of very bland actors and actresses the premise of the movie had likely as exercise the casting of quaid but all of it just <unk> and the inclusion of the repulsion element just seems very unnecessary granted the one dream and ambition episode the kid had when he jumped on the bed and it suddenly became a <unk> of blood was very and identical nicely done and would have worked very and real well in a movie that was say to be pure repulsion rather of one that lists comedy as its first and first genre,negative,0,negative,0,negative,0,negative,0,negative,0
113,29,65.55310463905334,True,1,0,<start> if you can watch a draw together film from 1983 that isn't as good as <unk> and still enjoy it br br if you can accept product note value which aren't that much above the level of a tv movie br br if you can look at sean connery with <unk> on his brow and brow beneath an obvious and shut up assure james alliance br br if you can get past an inexperienced basinger a weaker largo and a jolly q br br if you can watch to have intercourse and carnal knowledge an idiosyncratic score not and non up there with barry on his bad and spoil day br br if you don't believe the <unk> reviews that it was recognize with on passing br br if you can meet a fire hook battle and a video game face off and joy them both the same and like br br yours is never say never again and everything that's in it br br and what is more you'll in all likelihood honey it my word,negative,0,negative,0,positive,1,negative,0,positive,1
114,52,93.31386399269104,True,1,0,<start> this film had me mesmerized this eve thank to fox movie classic for showing it <unk> john voight this cast of little known black actresses and most of all the children made this a worthy and desirable way to spend a lords day eve how grand to see the early work of this seasoned actor as well as paul splendid portrayal of mad billy and baton i can't see why anyone would say that <unk> <unk> is miscast in the role as <unk> who would they have chosen the sharp character actor charles lane although his career is <unk> an actor such as lane would have <unk> the role <unk> was an bright selection for the part i will transform this film as a straight treasured and want stone to peg and stay put out firm nuclear number prairie state computer storage put all lay off,negative,0,invalid,-1,negative,0,invalid,-1,invalid,-1
115,77,116.43419861793518,True,0,1,<start> this movie started out as a quite adequate looking film but it never really kicked turn or else it became predictable and even a scrap comical some scenes were rather and rather well and well made the photography and the cuts used in merge with go and such made it a bit more interesting to watch but since the story was quite behind it didn't great deal to keep the involvement alive and more significantly its not scary at all it's think to be a repulsion movie but there wasn't a single scene that was close to frightening or even exciting br br to be dog and dog the actors weren't all that heavy and cracking either atomic and nuclear number 102 colored and colorful characters you ll remember for the rest of your days br br overall a watchable movie but it doesn't add anything and once you've finished watching it it wont last long until its already forgotten br br the reason i watched it was because i had say some go over giving it top musical score but i intent matter and or else i would course it little joe out of decade if you calm and however want some japanese repulsion i would indicate you bill and notice ju on rather br nuclear figure 35,negative,0,negative,0,negative,0,negative,0,negative,0
117,28,63.98631238937378,True,0,1,<start> endless repetition about the evil world bank <unk> globalization and the americans are blamed for all of <unk> the movie is long about two hours but it seems longer the french actually occupied and pursuit the country in which the movie takes place for centuries but are only peripheral sorry guys br br one doesn't get a line enough about any of the characters to really deal what's happening to are completely bleak and gross to the preaching which goes on and on and on there's no plot atomic number 102 character development atomic number 102 humor except for a few pokes at crotch hair and but that's almost cheating it's so gentle and the output values are redemption there br br it is amazing and awesome that a movie can spend two hours preaching about such a big topic and convey utterly zero real data the irish ballad i was dying and then the famine came has more content br br the movie is dull the sub titles are elusive and thug to interpret there is atomic and nuclear number 102 real content about the subject of the film and the propaganda is relentless br br cut this one,negative,0,negative,0,negative,0,negative,0,negative,0
118,7,21.01236081123352,True,0,1,<start> the just and effective part in this movie is the first one located in <unk> i speculate shows a good talent for photography and the movie start is delightfully surprising the rest of the story is quite boring <unk> insists on stereotypical situations and characters trying to melt <unk> and video music technique surrealistic and a very irritate and completely away topic soundtrack leading the whole thing towards an end which gives you the sensation of an <unk> long story cut abruptly short frankly this is a real overrated movie and is a real overrated conductor,negative,0,negative,0,negative,0,negative,0,negative,0
119,67,107.99167108535767,True,0,1,<start> there was jackass egg remotely funny about this movie it makes sport of various sport movies and clichés but zip about it is remotely funny to the highest and in high spirits level and about of the movies they burlesque doesn't even fit in with the film and are really only their so they can be in it non the independent and give up lance actor was well and comfortably cast in it but that's really the solitary good thing about this film also the various cameo in it were kind of cool to take in but i have atomic number 102 thought why they would do in their time being in this set up and put together of resist thank goodness i solitary played out quartet on it as this be non and non something merit and merit spend money on alone watch if you have absolutely and dead trip rapidly and quick to do or just want to plain and raw an hour and 30 minute of curtain shout,negative,0,negative,0,negative,0,negative,0,negative,0
120,2,7.520657539367676,True,0,1,sweet <unk> into each other's ears almost to the point of nausea in fact the whole bloody <unk> is so happy loving and <unk> that they make the von look like a dysfunctional family in comparison the parents and children joke together laugh together even perform <unk> choreographed spontaneous song and dance numbers together like many bollywood productions <unk> is a drama interspersed with a great number in this case far too great a number of musical sequences br br anyone who knows anything at all about storytelling is aware that such <unk> bliss can not be allowed to go <unk> for long and that all that joy is merely the <unk> to some awful catastrophe destined to come crashing down on the heads of our unsuspecting <unk> knowing this we spend the first hour of the film in fearful expectation wondering just what form that disaster will take when it does finally arrive the occurs about an hour into the film when raj announces to his children that he and their mother have decided to move in with one of their families leaving the choice of which one it will be up to the kids and their respective spouses suddenly like king <unk> discovering the <unk> hidden in the familial <unk> raj finds out that his children are not quite as loving <unk> and eager to share their homes and lives with their parents as he had originally thought understandably horrified at the prospect the kids in order to foil their parents' plan come up with a scheme in which raj will go live with one of their children while <unk> will live with another then they will switch off until eventually each of the children has had a chance to host both parents and then the cycle will repeat itself ad <unk> much to the chagrin of the kids the parents <unk> to the plan even though the two are deeply in love with one another and have never spent any time apart thus the second and most of the third hour are spent with the two aging albeit married lovers <unk> away for one another while their <unk> insensitive little <unk> do everything in their power to make their parents understand how <unk> they are in their homes br br one of the major problems with <unk> is that it lacks subtlety in both its storytelling and direction the love that ray and <unk> feel for one another as well as the almost giddy <unk> of the family unit is laid on so <unk> in the first hour that the film almost collapses under the weight of the sentimentality then virtually without any warning the screenplay turns on a dime and <unk> the kids into callous self centered monsters and the parents into passive whiny victims of that <unk> raj and <unk> are a little too long in the tooth and a little too self <unk> to be doing the dreamy eyed <unk> <unk> love bit more appropriate to <unk> school kids than the parents of four grown children the purple prose style in which every emotion is <unk> and highlighted leads to intense overacting and a heavy reliance on corny reaction shots and melodramatic music for <unk> the musical numbers convey a certain <unk> joy in the beginning but they go on for so long and turn up so frequently that they quickly lose their effectiveness and serve only to pad out the material to <unk> proportions at least a full hour could be <unk> from this bloated production with no evident harm being done and quite a bit of good there really is no reason why this film needs to drag on for a punishing three hours most <unk> of all is the seemingly endless <unk> we are subjected to an the end a speech in which raj who has somehow managed to turn his experiences into an award winning <unk> lectures us all on the of parent child relationships for ten straight minutes at the very least br br <unk> is a sappy corny saga filled with more sugar and goo than a king sized box of <unk> <unk> sample at your own risk,negative,0,negative,0,negative,0,negative,0,negative,0
121,3,10.38617467880249,True,0,1,<start> mr wonders if this movie was produced by the same who produced the <unk> z tv series of course not br br this is a hong kong real action movie based on the first episodes of the japanese original cartoon which was also based on a comic book series and i really don't know if it was produced under the license of the <unk> creators br br however the story of the monkey boy with special powers is an ancient tale and narration known all over asia in japan the name of the boy in the tale is in china it is in korea it is etc and the story in <unk> has much to do with that tale br br by the way as i said this movie is based on the first episodes of the <unk> series which was followed by <unk> z although i think the us version had a different airing order and all the scenes related to sexuality were also contained in the original cartoon series without so much overacting and so much insistence on it but because of your comments i may suppose they were completely removed in the american dubbing br br anyway i agree with you about the overacting in the film and about how miserable this adaptation of the original cartoon is but maybe because of that nobody can forget it after watching it,negative,0,negative,0,negative,0,negative,0,negative,0
123,75,114.83933091163635,True,0,1,<start> the film is fundamentally and fundamentally an older form final destination in which respective and respective car wrecked teen have their souls separate from their bodies and must cheat death who is trail them the film has its moments and its concepts the thought of <unk> souls exist detached from their bodies is a pretty big and cracking hear and get a line if this movie live and survive remade with a few scarce and expert worker actresses and some amazing special and limited effect and strength it could shout out on out to be passing get as for the real film i recommend watch the mst3k version the pure version power be too stomach to sit through unless you take information technology on mastered in the back talk movie eternal martin <unk> brother,negative,0,invalid,-1,invalid,-1,negative,0,invalid,-1
124,11,30.494136095046997,True,0,1,<start> love the but this was a hold episode and sequence didn't have the same feel that the series or the movie has looked like it was put together in a hurry i didn't enjoy it at all the so called acting was awful the cast appeared like they knew this was a money grab of an episode and installment to get to market quickly i hope and go for we don't have an easter special next because that will be it for me the writing of this episode and sequence was definitely and unquestionably mike whip in the history of this show the direction left a lot to be desired and i almost felt bad for the cast and crew of this decrepit attempt at a christmas special like i said i love the but this one goes to the trash bank identification number,negative,0,negative,0,negative,0,negative,0,negative,0
125,4,13.16189193725586,True,1,0,<start> i first saw this poor when i bought a random dvd of short films a while ago this is the only short on the dvd i liked but i don't just like it i love it if you spend any amount of time with me you will see it it is beautiful simple and passionate no bells no <unk> it could have been done with a but don't get me legal injury the animation is elegant and insightful this person clearly spent plenty of time with kat but it is simply black and white and then there is writing and the music it is simply beautiful br br i eat chocolate drink wine and watch it over and over again br br nothing else matters i wait for pedro to come up with something else,positive,1,positive,1,positive,1,positive,1,positive,1
127,15,39.205081939697266,True,0,1,<start> the few scenes that actually attempt a depiction of revolutionary struggle resemble a <unk> boy scout and guide troop meandering <unk> between swimming holes when sharif or please god palance try their hand at fiery <unk> they sound like <unk> <unk> a bug the displays of <unk> brilliance incorporate a map of cuba replete and occupy with smiling in the sea and a positively <unk> <unk> on how the bay of pigs came to top what does that leave us with one funny <unk> scene a <unk> of <unk> hollywood peasants who address and reference the camera as though it equal a moving train and fair for beef a of <unk> that is not limited to <unk> frenzied and <unk> cigar <unk> never trust a <unk> but even a fall apart clock is right twice and double a day this is a historically abominable movie,negative,0,negative,0,negative,0,negative,0,negative,0
128,70,110.64148688316345,True,0,1,<start> this has to be the near and go up numb and gone movie i ever invest through it is low and drab has atomic and nuclear number 102 excitement and excitement the do by hulce is horrific and horrendous as hulce cannot rip dispatch the proper accent required for this film the story is pudding head and i sure and for certain and tender turn wouldn't recall this bull for anyone unless you want to become matt of boredom,negative,0,negative,0,negative,0,negative,0,negative,0
130,64,105.18863415718079,True,0,1,<start> i have it away sci fi and am willing to put up with a lot sci fi movies tv are normally <unk> under treasure and misunderstood i tried to like this i really did but it is to good tv sci fi as babylon 5 is to star trek the master copy dizzy and silly <unk> tacky composition board sets stilted talks cg that doesn't match the background and sorely one dimensional characters cannot be sweep over and have the best and near with a <unk> <unk> setting i'm sure there are those of you out there who think babylon 5 is good sci fi tv it's not it's clichéd and uninspiring while us viewers might like emotion and character evolution sci fi is a genre that does not take itself seriously <unk> star trek it may care for important issues yet not as a serious philosophy it's really difficult to relate about the characters here as they are not simply foolish just missing a spark of life their actions and reactions are wooden and predictable often dread to watch the makers of earth know it's scrap as they have to always say gene <unk> earth differently people would not go on watching <unk> ashes must be turning in their area as this tone down trashy below the atmospheric condition edited watching it without advert ram really brings this home <unk> of a show <unk> into space spoiler so kill murder a innocent and wild lance and going tool character and then contribute him back as another actor dallas all over again,negative,0,negative,0,negative,0,negative,0,negative,0
131,34,72.7095274925232,True,0,1,<start> this is another alien faux and not a very good one at that replace extinct space with the south african desert throw in the same ingredients a group of people stranded in an <unk> landscape have them hunted down by an alien creature and you have the same old story of a very ordinary film trying to ape a classic film a radical of miners and scientists go on a hunt for some missing colleagues and find their bones in the desert strip down clean of flesh their vehicle breaks down and they head for <unk> while being stalk by the monster the african position is pretty enough but that is fundamentally all this film has going for it there is a egotistical try to build up the tension but i found this didn't really work and made the film rather slack the creature didn't appear much and when it did it didn't really <unk> a feeling of horror there is one scene where somebody gets the flesh rip from his arm but that was essentially and fundamentally it on the gore front in conclusion i found this film about as exciting as watching key and fundamental wry i give this film iv 10 and that is only because of the interesting office which only isn't enough to make unnecessary this movie from being a total cat catch a eye blink fest,negative,0,negative,0,negative,0,negative,0,negative,0
132,4,13.15919828414917,True,0,1,<start> wow even american idol and so you think you can dance have more adult stuff now than wwe at least the <unk> has a number of people abusing the judges and here is wwe plodding with one of the worst moves in tv history by changing itself into pg now when i switch sometimes to see what's going on this is what i get br br 1 the ugly midget sharing his space with the main for apparently no reason except for thrilling the young fans and of course beating chavo guerrero a capable wrestler in every match br br 2 a guest host every week to spoil the of fun which was otherwise present all these host are cheap b grade <unk> trying to <unk> to fame again by cracking horrendous 5 year old jokes and making silly references br br 3 time and a female wrestler forgot her name most probably eve giving lessons on various street words sob which are neither street nor cool they were fun before stealing stuff and being loud mouths br br 4 the <unk> are clad in unwatchable outfits tying their best to look sexy smart and powerful by the way i hate this <unk> remember when <unk> trish and <unk> were there those were the times plus these <unk> are bad wrestlers which adds to the misery i have seen some old matches of wwe in vintage collection and the <unk> over there were professional not amateur br br 5 pg move <unk> so many things almost no blood during matches <unk> being terribly irritating john cena doing even more of his patriotism act crowd containing many children who are so annoying almost no heels etc br br 6 and yeah why keep so often one in every month have they lost it no actual feud or rivalry is ever created and the ones that are done look bull and just till the ppv gets over ones br br 7 vintage michael cole and a few of his quotes br br ladies and gentlemen you are watching the longest and long running television show in history every week br br the brutal and vicious assault by he doesn't use it for anyone else randy <unk> legacy br br a vicious attack on stephanie triple <unk> husband br br wwe is now almost towards its demise hope vince gets up from his slumber and does something bring and convey back the tv 14 or attitude era 2 out of 10 for the current state of wwe,negative,0,negative,0,negative,0,negative,0,negative,0
