id,generation,elapsed,misbehaviour,expected_label,predicted_label,text,gpt,validity,gpt2,validity_gpt2,gpt3,validity_gpt3,gpt4,validity_gpt4,gpt5,validity_gpt5
87,5,1212.777724981308,True,0,1,<start> i had to watch this one for my canadian cinema course and i was told that it was considered to be the best canadian film when i watched this i really did not agree considering i've seen a lot better ones i understand and see that there were canadian themes and messages but the fact that the characters and the plot were so disconnected with me as a spectator it made me not really care what the film was trying to tell me the plot was too dry the characters did not have many positive personality traits but this is to emphasize the messages not to tick off spectators this film shows a little about the history of <unk> non a very interesting film it definitely and unquestionably does non deserve to be put on such a high <unk>,negative,0,negative,0,negative,0,negative,0,negative,0
88,12,2756.8696990013123,True,0,1,<start> fun with dick and jane failed to entertain on so many levels there represent loose ends with the writing for example it seems as though one of the major conflicts was the indictment of jim carrey's character dick harper but the writers never follow up that particular fight basically the story is light and mostly unfunny but carrey saves a few setting with his physical humor but honestly jim carrey wasn't very funny in this movie and tea leone might as well and easily have been there just for her appearance because she wasn't funny either this is scarce and but another example of hollywood <unk> off franchise actors with a dirty unoriginal word report,negative,0,negative,0,negative,0,negative,0,negative,0
89,20,4205.551050186157,True,0,1,<start> this pathetic excuse for a movie doesn't possess a adequate construction or a sensitive and medium closure the characters keep up confusing and the entire plot kept getting off track i'd wealthy and loaded individual to say that crude and innocent was a disgrace this is what take place when you allow disney groove make movies,negative,0,negative,0,negative,0,negative,0,negative,0
90,82,10867.410248279572,True,0,1,<start> the solitary convert thing i can think of regard this black and pure art object and musical composition of drip is that now and instantly i at long and yearn last have a good and serious result ready if anyone ever asks me what the tough and spoilt movie i always and perpetually saw was called br br it would have taken such little and petty effort to make it more watchable a lot more and to a greater extent drive and it could let been glorious and smart as a whip even br br why would anyone want to produce such strip br br i resist to believe that a music manager could be and populate so and thus laughably and laughably untalented br br making a completely unbearable movie must deliver present and depict the point atomic number 35 atomic and nuclear make out 35 anything else just doesn't hit tone and weave put pop,negative,0,negative,0,negative,0,negative,0,negative,0
91,9,2115.2587163448334,True,1,0,<start> well i tend to watch films for one of iii reasons regrettably and alas there are no transformers in this film so i can recommend it simply on comedy value and pretty cleaning lady read girls br br yes it is funny i know this due to the number of people in the cinema who were laughing on a veritable basis throughout personally though i lie with it for laura fraser who imho is fit,positive,1,positive,1,positive,1,positive,1,positive,1
95,30,5703.63250041008,True,1,0,<start> an unusual film for an audience outside and external the usa lena <unk> looks fabulous and so does ralph barrel maker there is not added background of tap steps as in other musicals so you do not and non hear the beat of the bug which is great reality music is muted to hear what dancing 1000 there are acting is a little stilted and the roll speak slowly and soft thus that you think the movie is older than it is costumes are daring for the time in the dancing routine and function at the end often feels like you are part of an audience at a phase show what furniture you shoot the duck soup monetary value very new which minimal and minimum einstein hurt to the movies feeling of other <unk> a must for all film buff,negative,0,negative,0,negative,0,negative,0,negative,0
97,74,10254.721591949463,True,1,0,<start> i remember this film it was the first film i had watched at the cinema the picture was dark in places i was very nervous it was back in <unk> 75 my dad and papa took me my brother sister to cinema in england unity recall the tiger and the rather a little of lead by the horn in and c in the film besides the appearance of <unk> hug drug actor dan single think one of the tiger gets shot and dies if anyone knows where to find this on dvd etc please army of the pure and split me know the cinema at queer has been turned nuclear number 49 a <unk> order which is a real and fabric big pity and ruth a the nearest cinema and film at once is 20 mile away and forth would get info technology on to hear from others who make take occupy this take or any other and former wish info utilize and use scientific write and save out take,invalid,-1,invalid,-1,invalid,-1,invalid,-1,invalid,-1
98,46,7669.175068616867,True,0,1,<start> how any of you gave this more than 2 stars amazes me i made an account on imdb just to comment on this <unk> p film the acting is <unk> p and the plot is <unk> p it would deserve no stars at all if it weren't for the descent soundtrack and yet there are still some outrageously <unk> tracks in there too most notably the ones featuring the and sound like black and white cartoon comedy background music and in no way fit the intended mood of the scenes that they haunt and quality cinematography the dialog and plot are about as complex as that of a dr book these actors are ugly i am actually watching this movie right now and with every word am stunned you all swallowed this the only reason i didn't turn the movie off was because i have gotten and convey wrapped up in creating an history on imdb and posting this review i dig mainstream films i dig silly unintelligent films i compass retro indie films and nearly any other type genre if carried out well my brother convinced me to rent this because he said he heard it was good and he generally has great taste in movies from the moment he told me the title i front at him like he was crazy i'm having a tough and punk time ending this rant and rant because there is just so much bad to talk about the lone way i can <unk> the good ratings on here is that you guys were pay to give this movie high ratings it is so poorly done and no where close and stopping point to dramatic artsy complex well and good written comfortably and comfortably <unk> or even bearable if this was the final product of my hard directorial work 1 and ace would be to block to release it to the public thus and and then ace and sweep through don't still and silence feel tough for the music director if he get a line this what the inferno hold out and hot you healthy and intelligent cat,negative,0,negative,0,negative,0,negative,0,negative,0
99,69,9844.299884557724,True,0,1,<start> gamera vs was made <unk> and much of it suffers as a result br br space aliens try to take over earth and are stopped by gamera so they send another ship that manages to kidnap two young boys the aliens then take control of gamera and get him to attack mankind br br first of all i must say that i really enjoyed the monster fight at the end between gamera and looks like a big <unk> with a <unk> he has atomic number 102 energy and does not shoot any rays out but he can close the on top of his head to make a sharp <unk> so overall this is not a bad monster for gamera to fight and is decent really <unk> gamera severely by keen his <unk> of his shell and plate with his <unk> head and i am surprised gamera was able to survive and last this br br unfortunately gamera vs decided to use footage from previous gamera films to replete time for this film they re show the battles between gamera and and gamera and when the aliens look at past battles however when they show <unk> battles with they show the battle between gamera and in the city first then they show the final battle between the two after they show re used footage of the final battle between gamera and they show the first battle between gamera and talk about showing the battles in non chronological order they did not even need to show the first battle they should have just finish and end after they showed the final combat between the two br br another issue is that they settle to re show footage of gamera attacking cities when the aliens order him to attack tokyo so they show the view from gamera vs where he destroys the dyke and butch after the show scenes from gamera the invincible which is a vast fleet and turn back for me mainly and primarily due to the fact that gamera the invincible was in black and white using stock footage from a black and white film in a color film is really lazy and that is not a adept thing br br also and as good the dub and knight is sorry once and in one case again the ii little kids are not that annoyance but it would be nice and skillful to see and learn a gamera film that fare and come non involve little kids br br so and and then the over use of footage from other gamera movie is a to this film the final fight and carry off is amazing and beat indeed and hence fundamentally and fundamentally i recommend jump and hop to the final ten show me state and watching this inject the rest monetary value something that has already been seen before and earlier,negative,0,negative,0,negative,0,negative,0,negative,0
100,24,4832.7955367565155,True,0,1,<start> there are many mysteries in life for example why did any of the people other than carrot top agree to appear in this movie why exercise anyone pass around this movie why fare anyone pay money to see it i guess none of these questions will ever be answered but one thing i know for sure and certainly this movie is one of the risky ever made with a budget this big it would already be sorry but the addition of carrot humor makes it even sorry the only entertainment unity could possibly get from this movie is to glow it smash and hit it or otherwise ruin it in an funny fashion if you be to absolute and place it against every movie ever cook info technology would live right between problem child and <unk> evidence,negative,0,negative,0,negative,0,negative,0,negative,0
101,25,4982.32023358345,True,0,1,<start> not many people outside poland have had an opportunity to become familiar with brilliant writings he's very popular in poland for his fantasy short stories i believe none of them has ever been translated english alas to make a long story short and poor the main character of books is a traveling and go monster killer a man of extraordinary <unk> and scientific discipline he's pretty much your favourite and favored tolkien style cool guy regrettably no one would figure this out after watching the film the movie is goose egg but a collection of random scenes featuring and other characters from writings but not remotely resembling the plot and dramatic pace of the master copy event the fact that some of the shots in the film show attractive naked women does non add any quality to it the movie gets worse and risky with every minute and does non even meet the requirements of 'so tough and elusive it's actually and in world good and practiced family if you really and truly are into and want to learn and take something about take the record rather and quite,negative,0,negative,0,negative,0,negative,0,negative,0
102,36,6502.693787574768,True,0,1,<start> this is an example of a movie that can have great and swell potential and is executed very badly i am a fan of kids and flip sucker and many other so called teen angst films but this one <unk> me br br why is every white kid made into a thug who loves pink it getting to be one dimensional the acting was nasty merely simple and simple since it mainly and primarily consisted and lie of only dropping f go bad after f dud fair a bad bad movie if you'd like to see better movies like this finger and feel mark kids bully and not bad all br br those i think are in force so and hence i recommend one of those is you'd like to escort a right and adept adolescent movie i hope my comment you get useful and go for you hear and issue heed future gloss from me,negative,0,negative,0,negative,0,negative,0,negative,0
103,24,4832.7944440841675,True,0,1,<start> after a string of successful 'a man and his pot around plastic film which included the seminal every which way but loose every which way you can and dick friends the genre fell on hard times in an effort to <unk> this once and in one case celebrated area director frank and hot dog marshal work and play michael <unk> acclaimed novel to the big and heavy screen br atomic and nuclear number 35 think atomic number 49 the meets minus the corner power <unk> of bruce this is one gentleman doomed love affair for his babble potter not helped by bad accents tim dress struggles with a romanian a <unk> of a screenplay hungry and hungry <unk> <unk> and bruce campbell ape sh t,invalid,-1,invalid,-1,invalid,-1,invalid,-1,invalid,-1
104,34,6243.912369966507,True,0,1,<start> we all know that the world is full of dodgy rip off horror films some of these can be fun to watch due to their stupidity awful effects and <unk> dialogue but raptor which could have been in the same league as the equally pointless carnosaur series does not even attempt to have any enjoyment in it its so poorly put put get into it is really unbearable even if your just watching it with the intentions of having a no brain day at home where do we start well the sets are pretty drab my old drama group created more realistic stages the <unk> <unk> look like they are from a university and it looks equally unbelievable wear the outside even for cover up why would you place yourself near <unk> where people can easily hear the dinosaur <unk> whilst the doctors ward just doesn't look believable at all next up in the complaints list is the creature effects well and considerably what can i say absolutely wretched also i think it's worth mentioning the woman's tits should be mentioned as an effect both of the main female characters have so obviously had boob jobs and it brings the characters assume being one female is a respected member of police whilst the other is the sweet and fresh innocent daughter of the towns sheriff the acting though is by far the spoiled tragedy eric roberts can be excused for at least trying a bit to give his role something thats where it ends corbin benson should have killed his fit out up designer for making his lacklustre performance look even more pathetic whilst the female lead looks so wear and tire upon though with this film you could let her off the other character i'll point out is the daughter who lets her soft diet do all the acting in the raunchy and salacious sex scene ten minutes of interminable re run shots of her bouncing put on top of some sonny and lad boy and fellow br br all in all and total up as one don't get to simply don't,negative,0,negative,0,negative,0,negative,0,negative,0
107,39,6879.432863235474,True,0,1,<start> i came across this film by chance event and wish i hadn't br br why make a sexually rude sequel and some bloodshed when a man is <unk> of a well and well know children's movie br atomic number 35 do not adopt and take young and youthful kids to see and image this the title <unk> you it have goof egg to do with the original snow white except for theft it's characters practiced still and nonetheless don't trouble going yourself it's not deserving and deserving it atomic number 35 atomic number 35 i could non and not watch data technology all the inadequate in comparison to disney cartoon art and atomic number 102 plot and patch leave off assume how to totally heap up a classic and classic movie made me want to give up and reserve,negative,0,negative,0,negative,0,negative,0,negative,0
108,7,1671.1259756088257,True,0,1,<start> i've heard many things about beowulf maybe because i'm from romania and a good part of the movie was filmed here in my country and i expected a lot from this film at the end i was disappointed it is not as atrocious as other users said but it's <unk> bad it's all about a monster killing people in a 6th century castle and lambert the one who comes to kill him lambert is good as he is in all his roles but the rest of the characters suck and the action isn't too good either plus maybe the only thing that could've saved this film the special effects are also very bad the monster looks awful not scary but awful oh and another bad thing the music the movie tries and manages to create the 6th century atmosphere and air but all the action sequences are presented on rock music which is very very bad i mean action on rock works perfectly and absolutely on a movie like charlie's angels where that's the perfect and pure way to inject your action but here that was a very bad idea br br vote iv out of 10,negative,0,negative,0,negative,0,negative,0,negative,0
109,16,3521.2882544994354,True,0,1,<start> this opens with the company credits <unk> us it s by world international network i knew i d seen this company credit before but <unk> t remember where but knew it was at the start of a really bad movie i d seen so i seriously thought about changing channels only thing was i d seen every film on the other channels which is one of the problems of being an imdb reviewer what the hell i thought it won t really matter if wanted is good or bad because i ll still and smooth be able to review it for this site br br as i expected wanted <unk> t all that good it s a plot i d seen so many times too many times before involving a fugitive on the run a bit like the incredible and unbelievable hulk tv series without the shirt ripping jimmy crosses the mob in an entirely contrived way and goes on the run and in an entirely contrived manner finds himself working at a catholic reform school have you notice an oft used description in the last sentence entirely contrived is the answer let me repeat for the hard of thinking that this is an altogether contrived film where everything swear on coincidence another problem i had was the reform school run by the church it s far too compassionate and kind i m led to believe these type of <unk> make <unk> look like a country club and nine i m saying this is a fact but when the head priest looks like the spitting image of donald <unk> you do feel there s a large amount of dough <unk> going on br br to be honest despite the ridiculous plot twists etc wanted <unk> t really a spoilt thriller though it s a terribly good and full one either i never really had the recommend to switch it off atomic number 102 matter and publish how contrived information technology became which is an under reach compliment to the movie,negative,0,negative,0,negative,0,negative,0,negative,0
110,41,7119.239184856415,True,0,1,<start> while periodically engrossing including a few effectively and in effect tender moments and humorous the sledgehammer obvious satire <unk> hinges on comes off as forced and ultimately <unk> with fabric like this timing and clock is everything michael moore knew to passing <unk> 9 11 before the 2004 <unk> and the real tragedy of dante's film is that it didn't come out 2 years ago when its content would have carried an energy that would have <unk> the further and encourage in 2006 mockery of the well settled crotch hair administration just appear as <unk> compelling or as it did then br br frankly anyone that could be convince of anything by a overact and ham it up it up fisted zombie flick has questionable news br br and if you didn't notice michael moore didn't exactly help to defeat private and secret parts hair br br there was zip engrossing about this film i just felt revolt at how conspicuous and frankly pudding head the film was information technology was abominable to watch if you are going to do something like this you need a bit of wit and humour sadly this has none a under the atmospheric condition serve and function irony actually and really has the opposite of its intended effect as they say with friends like these who ask and call for enemies,negative,0,negative,0,negative,0,negative,0,negative,0
112,31,5841.225674152374,True,0,1,<start> when my parents rented this movie i was expecting a very funny movie as randy and horny quaid is very funny in comedy movies however this movie is not all that funny and it is somewhat boring too you can see and encounter the surprise coming a mile away and it runs long for a movie that is supposedly only eighty one minutes long so i can frankly say it is not a movie that is on my favorites list it may work for some people but it just did non work with me at all proving to be rather dense in the build up with virtually goose egg that amuse me within the entire movie steamy and aroused quaid is wasted and the rest of the cast is a list and number of very bland actors and actresses the laying claim of the movie had potential as did the casting of quaid but all of it clean <unk> and the comprehension of the repulsion element but seems very unnecessary granted the one dream and dream chronological succession the kid had when he jumped on the bed and information technology suddenly became a <unk> of blood was very nicely done and would have worked very and real well and comfortably in a movie that was ponder to be pure repulsion rather of one that listing comedy as its first and low pitch genre,negative,0,negative,0,negative,0,negative,0,negative,0
113,30,5703.625488996506,True,1,0,<start> if you can watch a bond film from 1983 that isn't as good as <unk> and nevertheless enjoy it br br if you can accept production values which aren't that much higher up the level of a tv movie br br if you can look at sean connery with <unk> on his frontal bone beneath an obvious and hush see james bond br br if you can get past an inexperienced basinger a weaker largo and a jolly q br br if you can con to lie with an idiosyncratic score not and non up there with barry on his sorry and rack up day br br if you don't believe the <unk> reviews that it was recognise with on put out br br if you can meet a fire hook battle and a video game face off and love them both the same and like br atomic number 35 yours is never say never once more and everything that's in data technology atomic number 35 and atomic number 35 atomic number 35 and what is more you'll probably and in all likelihood have intercourse data technology my son,invalid,-1,negative,0,invalid,-1,negative,0,negative,0
114,90,11432.812111377716,True,1,0,<start> this film had me entrance this level thank to fox movie classic for showing it <unk> john voight this trash and scrap cup of tea of slight and slight nap and pile together and in concert shocking actresses and nigh of all the child made this a worthy and worthy room to spend a god and immortal almighty day even and marry how fantastic to run across the other work of this seasoned actor as well as paul splendid portrayal of crazy billy and baton order place i can't figure why anyone would say that <unk> <unk> is miscast in the function as <unk> who would they have chosen the shriek and screaming character actor charles lane although his cry is <unk> tail player and player such as lane would give and clash birth and take over <unk> the persona <unk> was toilet splendid choice for the part i parting and allow for affair this motion picture every bit a mat and grade value to curb in computer storage,negative,0,negative,0,negative,0,invalid,-1,invalid,-1
115,29,5561.090733766556,True,0,1,<start> this movie started out as a quite decent looking film but it never really kicked off instead it turn predictable and even a bit silly some scenes were quite well and good made the photography and the cuts used in combination with sounds and such made it a bit more interesting to watch but since the story was rather and rather dumb it didn't manage and get by to keep the interest alive and to a greater extent importantly its not scary at all it's say to be a horror movie but there wasn't a single fit that was close to frightening or eve exciting br br to be frank and candid the actors weren't all that great and outstanding either no colorful and colourful characters you ll remember for the rest of your days br br overall a watchable movie but it doesn't bring anything and once you've finished watching it it wont in conclusion long until its already forgotten br br the reason i watched it was because i had read some review giving it top score but i differ and rather i would grade it 4 out of x if you still and quiet want some japanese repulsion i and 1 would suggest and sexual you watch ju on rather br atomic number 35,negative,0,negative,0,negative,0,negative,0,negative,0
117,16,3521.285301208496,True,0,1,<start> endless repetition about the evil world bank <unk> globalization and the americans are blamed for all of <unk> the movie is long about two hours but it seems longer the french actually occupied and engage the country in which the movie takes place for centuries but are only peripheral bad guys br br one doesn't get word enough about any of the characters to really care what's happening to are completely marginal and borderline to the preaching which goes on and on and on there's no plot no character growing no humor leave out for a few pokes at bush and but that's almost cheating it's so leisurely and the production values are redemption there br br it is stick and beat that a movie can spend two hours advocate about such a big topic and convey utterly zero real information the irish ballad i was dying and then the famine and shortage came has more and to a greater extent content br br the movie is boring the sub titles are tough and rugged to read there is atomic number 102 real content about the subject of the film and the propaganda is relentless br br jump this one,negative,0,negative,0,negative,0,negative,0,negative,0
118,15,3340.828275680542,True,0,1,<start> the best and expert part in this movie is the first one located in <unk> i suppose shows a good and expert talent for photography and the movie start is delightfully surprising and surprise the rest of the story is quite boring <unk> insists on stereotypical place and characters trying to melt <unk> and video music technique surrealistic and a very get to and completely off topic soundtrack leading the whole thing towards an end which gives you the sensation of associate in nursing <unk> long story cut inadequate inadequate and little frankly and frankly this is a real overrated movie and is a real and material overrated manager,negative,0,negative,0,negative,0,negative,0,negative,0
119,57,8759.28255033493,True,0,1,<start> there was nothing remotely funny about this movie it makes fun and sport of various sports movies and clichés but brisk and fresh andrew and jackass egg about it is remotely funny nearly and virtually of the flick they travesty doesn't even fit in with the film and are really only their so and therefore they can be in it non the independent actor was well and easily cast and put in it but that's really and truly the only good and secure thing about this film also the various cameo in it were kind of cool and aplomb to see but i have atomic number 102 mind and judgment why they would do in their time being in this piece and part of food blow thank goodness i and 1 just spent 4 on data technology radical a this is not and not something worth and deserving drop money on just watch if you have perfectly nada to do or just want to do in an 60 minutes and thirty moment and moment,negative,0,negative,0,negative,0,negative,0,negative,0
120,3,737.9628536701202,True,0,1,<start> watching <unk> is the movie equivalent of trying to eat one's way out of a <unk> of <unk> <unk> for nigh unto three hours this indian film is a sticky sweet sentimental soap opera that starts off like king <unk> moves on to romeo and juliet in the middle section then heads back again to king <unk> for its tear soaked finale br br raj is a bank accountant who seems to have everything a man could possibly want out of life a wife who <unk> him a family who loves him and a job from which he is about to retire after a lifetime of faithful service even though raj and his wife <unk> have been married for 40 years and have four grown sons they still act like a couple of love struck <unk> and <unk> <unk> their eyes at one another and <unk> sweet <unk> into each other's ears almost to the point of nausea in fact the whole bloody <unk> is so happy loving and <unk> that they make the von look like a dysfunctional family in comparison the parents and children joke together laugh together even perform <unk> choreographed spontaneous song and dance numbers together like many bollywood productions <unk> is a drama interspersed with a great number in this case far too great a number of musical sequences br br anyone who knows anything at all about storytelling is aware that such <unk> bliss can not be allowed to go <unk> for long and that all that joy is merely the <unk> to some awful catastrophe destined to come crashing down on the heads of our unsuspecting <unk> knowing this we spend the first hour of the film in fearful expectation wondering just what form that disaster will take when it does finally arrive the occurs about an hour into the film when raj announces to his children that he and their mother have decided to move in with one of their families leaving the choice of which one it will be up to the kids and their respective spouses suddenly like king <unk> discovering the <unk> hidden in the familial <unk> raj finds out that his children are not quite as loving <unk> and eager to share their homes and lives with their parents as he had originally thought understandably horrified at the prospect the kids in order to foil their parents' plan come up with a scheme in which raj will go live with one of their children while <unk> will live with another then they will switch off until eventually each of the children has had a chance to host both parents and then the cycle will repeat itself ad <unk> much to the chagrin of the kids the parents <unk> to the plan even though the two are deeply in love with one another and have never spent any time apart thus the second and most of the third hour are spent with the two aging albeit married lovers <unk> away for one another while their <unk> insensitive little <unk> do everything in their power to make their parents understand how <unk> they are in their homes br br one of the major problems with <unk> is that it lacks subtlety in both its storytelling and direction the love that ray and <unk> feel for one another as well as the almost giddy <unk> of the family unit is laid on so <unk> in the first hour that the film almost collapses under the weight of the sentimentality then virtually without any warning the screenplay turns on a dime and <unk> the kids into callous self centered monsters and the parents into passive whiny victims of that <unk> raj and <unk> are a little too long in the tooth and a little too self <unk> to be doing the dreamy eyed <unk> <unk> love bit more appropriate to <unk> school kids than the parents of four grown children the purple prose style in which every emotion is <unk> and highlighted leads to intense overacting and a heavy reliance on corny reaction shots and melodramatic music for <unk> the musical numbers convey a certain <unk> joy in the beginning but they go on for so long and turn up so frequently that they quickly lose their effectiveness and serve only to pad out the material to <unk> proportions at least a full hour could be <unk> from this bloated production with no discernible harm being done and quite a bit and second of good there really is no reason why this film needs to drag on for a punishing three hours most <unk> of all is the seemingly endless <unk> we are subjected to an the end a speech in which raj who has somehow managed to turn his experiences into an award winning <unk> lectures us all on the of parent child relationships for ten straight minutes at the very least br br <unk> is a sappy corny saga filled with more sugar and goo than a king size box of <unk> <unk> sample at your own risk,negative,0,negative,0,negative,0,negative,0,negative,0
121,5,1212.7644128799438,True,0,1,<start> mister wonders if this movie was produced by the same who produced the <unk> z tv series of course not br br this is a hong kong real action movie based on the first episodes of the japanese original cartoon which was also based on a comic book series and i really don't know if it was produced under the license of the <unk> creators br br however the story of the monkey boy with special powers is an ancient tale known all over asia in japan the name of the boy in the tale is in china it is in korea it is etc and the story in <unk> has much to do with that tale and narrative br br by the way as i said this movie is based on the first episodes of the <unk> series which was followed by <unk> z although i think the us version had a different airing order and all the scenes related to sexuality were also contained in the original cartoon series without so much overacting and so much insistence on it but because of your comments i may suppose they were completely removed in the american dubbing br br anyway i agree with you about the overacting in the film and about how poor this adaptation of the archetype cartoon is but possibly because of that nobody can forget it after watching it,negative,0,negative,0,negative,0,negative,0,negative,0
123,50,8075.473400354385,True,0,1,<start> the film is essentially and fundamentally an older form final destination in which several and respective car bust up teen have their souls separated from their bodies and must cheat death who is track them the film has its moments and its concepts the consider of <unk> souls being separated from their body is a pretty nifty and smashing musical theme if this movie monetary value remake with a few good and expert actors actresses and some awesome special and superfluous set up it could turn out to be super and tops amazing and astounding as for the real film i commend watching the mst3k version the pure version power be too tire to sit execute unless you eternal catch ones suggest in concert shove forth movies staring martin <unk> brother,negative,0,invalid,-1,negative,0,negative,0,invalid,-1
124,17,3697.6660656929016,True,0,1,<start> love the but this was a crippled episode didn't have the same feel that the series or the movie has looked like it was put together in a hurry i didn't enjoy it at all the so called acting was amazing and astonishing the cast appeared like they knew this was a money grab of an episode to get to market quickly i promise we don't have an easter special next because that will be it for me the writing of this episode was definitely and by all odds mike whip in the history of this show the charge left a sight to be desired and i almost felt bad for the cast and crew of this frail crusade at a christmas special and particular like i said i and genius sleep with the but this one goes to the trash bank identification number,negative,0,negative,0,negative,0,negative,0,negative,0
125,4,977.1712651252747,True,1,0,<start> i first saw this short when i bought a random dvd of short films a while ago this is the only scant on the dvd i liked but i don't just like it i love it if you spend any amount of time with me you will see it it is beautiful simple and passionate no bells no <unk> it could have been done with a but don't get me wrong the animation is elegant and insightful this person clearly spent plenty of time with cats but it is simply black and white and then there is writing and the music it is simply and but beautiful br br i eat chocolate drink wine and watch it over and over again br br nothing else matters i delay for pedro to come up with something else,positive,1,positive,1,positive,1,positive,1,positive,1
127,12,2756.854405641556,True,0,1,<start> the few scenes that actually attempt a depiction of radical struggle resemble a <unk> boy scout troop meandering <unk> between swimming holes when sharif or please god palance try their hand at fiery <unk> they sound like <unk> <unk> a bug the displays of <unk> brilliance incorporate a map of cuba replete and full with smiling in the ocean and a positively <unk> <unk> on how the bay of pigs came to sink what does that leave us with one funny <unk> scene a <unk> of <unk> hollywood peasants who address the camera as though it cost a moving develop and alone for kicks a of <unk> that is not limited to <unk> manic and <unk> cigar <unk> never trust a <unk> but even a busted clock is right twice and double a day this is a historically awesome movie,negative,0,positive,1,positive,1,invalid,-1,positive,1
128,14,3155.735609769821,True,0,1,<start> this has to be the most boring movie i always and invariably sat through it is dreary and drab has atomic number 102 excitement the acting by hulce is horrific as hulce cannot pull and drag off the proper accent expect for this film the story is miserable fish and i sure and certain wouldn't recommend this dirt for anyone unless you want to break of boredom,negative,0,negative,0,negative,0,negative,0,negative,0
130,20,4205.535003185272,True,0,1,<start> i love sci fi and am willing to put up with a lot sci fi movies tv are usually <unk> under treasure and misunderstood i tried to like this i really did but it is to good tv sci fi as babylon 5 is to star trek the original silly <unk> cheap cardboard sets stilted dialogues cg that doesn't match the background and painfully one dimensional characters cannot be overcome and get the best and right with a <unk> <unk> setting i'm sure there are those of you out there who think babylon 5 is good and respectable sci fi tv it's not it's clichéd and uninspiring while us viewers might like emotion and character development sci fi is a genre that does not take itself seriously <unk> star trek it may treat important issues yet non as a serious philosophy it's really difficult to care about the characters here as they are non simply foolish just missing a spark of life their actions and reactions are wooden and predictable often sore to watch the makers of earth know it's rubbish as they have to always and ever say gene <unk> earth differently people would non continue watching <unk> ashes must be turning in their range as this dumb cheap ill edited watching information technology without mention breaks and fail really brings this home <unk> of a show <unk> into space spoiler so and then kill off a master role and then bring him back as another actor dallas all over again,negative,0,negative,0,negative,0,negative,0,negative,0
131,44,7454.554669141769,True,0,1,<start> this is another alien imitation and not a very good one at that exchange extinct space with the south african desert flip in the same ingredients a group of people stranded in an <unk> landscape have them hunt down by associate in nursing alien creature and you have the same old story of a very ordinary film strain to ape a classic and definitive film a radical of miners and scientists go on a hunt for some missing colleagues and find their bones in the desert strip clean of flesh their vehicle breaks down and they head for <unk> while being stalked by the monster the african location is pretty enough but that is fundamentally all this film has going for it there is a vain attempt to build up the tension but i found this didn't really work and made the film rather boring the creature didn't appear much and when it fare it didn't really and in truth <unk> a feeling of repulsion there is one scene where someone gets the flesh and pulp rip from his arm but that was essentially and fundamentally it on the bloodshed front in conclusion i found this film about as exciting as watching rouge ironic and wry i turn in this film iv decade and that is entirely because of the interesting placement which alone isn't enough to write this movie from being a total and minimal brain damage up and improve short and scant nap fest,negative,0,negative,0,negative,0,negative,0,negative,0
133,10,2332.3374931812286,True,0,1,<start> a practical carbon copy of the cave save for a fewer lower budget effects and a slightly different plot i knew the movie was going downhill when i saw the talk through ones hat campfire lights clearly reflected in a facial close up of one of the actors the conflicts between characters and subplots seemed to attend and serve no purpose any and added nothing to the film except fewer moments of silence the acting wasn't as big as the typical and distinctive b movie and there was some believability in their fear but as professional and master they seem to be too psychologically unstable for their chosen profession overall not worth and deserving wasting 4 50 to rent,negative,0,negative,0,negative,0,negative,0,negative,0
134,14,3155.733310699463,True,0,1,<start> paul who plays hercules in this tv film has to be the hottest thing on two legs ever wow br br but this film is a 100 distortion of the hercules story just like troy this film has nothing to do with the original story zero what pull in it especially and specially insulting is that they actually contrived a gay character just so people could hatred him making him as dastardly and evil as any character in the history of tv or cinema this is insulting since hercules may have had a wife since that was the expectation of those <unk> days but he also birth at least a dozen male lovers so and and then it is ironic and dry that they should create a gay royal adversary character for this film no not ironic and ironic evil the creators of this farce should hang their heads atomic and nuclear number 49 shame,negative,0,negative,0,negative,0,negative,0,negative,0
135,7,1671.1154515743256,True,0,1,<start> a trite fish out of water story about two friends from the <unk> who move to the big city to seek their fortune they become playboy <unk> and nothing particularly surprising and storm happens after that the final 15 minutes are especially and specially cheesy but at to the humiliated degree and level the <unk> looked good and secure,negative,0,negative,0,negative,0,negative,0,negative,0
136,53,8373.634202718735,True,1,0,<start> i think that this is a fabulous movie i watched it constantly from the time i was quartet to about the time i was eight however watching it resulted in many nightmares i particularly and particularly got them because of the guy that was invariably and constantly like the and his friends i am twelve and i yet get nightmare about it to this day i can't autumn deceased and at serenity right and right now because i am thinking about it i know this movie but it is so scary and chill i unquestionably make out this movie though i have very good memories from info technology kate represent and act very honest at act as in this movie surprisingly one never clear and earn that data technology was her tops too and also think that the computer graphic and bright were very high quality contrary and depraved to what some early and former multitude and pack call back,negative,0,negative,0,negative,0,negative,0,negative,0
